customer_id,segment_name,segment_id,promo_type,promo_description,campaign_date,days_since_campaign,avg_bet,avg_loss,avg_session_duration,zone_diversity,ticket_in,ticket_out,jackpot_total,game_type_diversity,avg_usage_level,response_probability,actual_response,is_weekend_campaign,month,is_holiday_season
CUST_0269,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-01,93,58.14428571428572,241.71571428571428,16.571428571428573,5,5821.63,4141.41,189.88,3,0.3221428571428571,0.5520883020995744,1,True,3,False
CUST_0269,High Roller,0,Dining_Comp,Free meal vouchers,2025-01-29,124,58.14428571428572,241.71571428571428,16.571428571428573,5,5821.63,4141.41,189.88,3,0.3221428571428571,0.4873342948497382,1,False,1,True
CUST_0269,High Roller,0,Free_Play,Free slot credits,2025-02-20,102,58.14428571428572,241.71571428571428,16.571428571428573,5,5821.63,4141.41,189.88,3,0.3221428571428571,0.455411465648347,1,False,2,False
CUST_0269,High Roller,0,Cashback,Percentage of losses returned,2025-03-13,81,58.14428571428572,241.71571428571428,16.571428571428573,5,5821.63,4141.41,189.88,3,0.3221428571428571,0.4673887673202399,1,False,3,False
CUST_0270,Regular Player,1,Free_Play,Free slot credits,2024-12-18,166,51.17,162.458,19.8,4,3952.19,3298.78,111.03,3,0.377,0.3438903849861481,1,False,12,True
CUST_0270,Regular Player,1,Dining_Comp,Free meal vouchers,2025-02-04,118,51.17,162.458,19.8,4,3952.19,3298.78,111.03,3,0.377,0.46191595072165426,1,False,2,False
CUST_0270,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-23,130,51.17,162.458,19.8,4,3952.19,3298.78,111.03,3,0.377,0.44971795578725604,1,False,1,True
CUST_0271,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-06,27,43.75714285714286,78.97857142857143,24.714285714285715,5,4345.64,4115.41,137.12,2,0.3545714285714286,0.27921626246395337,0,False,5,False
CUST_0271,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-19,165,43.75714285714286,78.97857142857143,24.714285714285715,5,4345.64,4115.41,137.12,2,0.3545714285714286,0.6085563429070985,0,False,12,True
CUST_0271,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-11,173,43.75714285714286,78.97857142857143,24.714285714285715,5,4345.64,4115.41,137.12,2,0.3545714285714286,0.5042662267956319,0,False,12,True
CUST_0271,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-28,125,43.75714285714286,78.97857142857143,24.714285714285715,5,4345.64,4115.41,137.12,2,0.3545714285714286,0.6717561464055609,1,False,1,True
CUST_0272,High Roller,0,Free_Play,Free slot credits,2025-02-17,105,53.708888888888886,32.50555555555556,19.22222222222222,5,7491.93,8209.46,232.71,3,0.252,0.4255187030208142,0,False,2,False
CUST_0272,High Roller,0,Free_Play,Free slot credits,2025-04-28,35,53.708888888888886,32.50555555555556,19.22222222222222,5,7491.93,8209.46,232.71,3,0.252,0.5483772875880634,0,False,4,False
CUST_0272,High Roller,0,VIP_Event,Exclusive event invitation,2025-05-28,5,53.708888888888886,32.50555555555556,19.22222222222222,5,7491.93,8209.46,232.71,3,0.252,0.5068594764573833,1,False,5,False
CUST_0272,High Roller,0,Free_Play,Free slot credits,2025-05-21,12,53.708888888888886,32.50555555555556,19.22222222222222,5,7491.93,8209.46,232.71,3,0.252,0.48471223272506614,0,False,5,False
CUST_0272,High Roller,0,Free_Play,Free slot credits,2025-03-14,80,53.708888888888886,32.50555555555556,19.22222222222222,5,7491.93,8209.46,232.71,3,0.252,0.4615658502220457,0,False,3,False
CUST_0273,High Roller,0,Cashback,Percentage of losses returned,2025-05-28,5,55.21833333333333,97.82833333333332,19.5,5,5296.52,4960.03,163.87,3,0.2946666666666667,0.2962945174817509,0,False,5,False
CUST_0273,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-21,73,55.21833333333333,97.82833333333332,19.5,5,5296.52,4960.03,163.87,3,0.2946666666666667,0.46150702800301935,0,False,3,False
CUST_0273,High Roller,0,Dining_Comp,Free meal vouchers,2025-01-10,143,55.21833333333333,97.82833333333332,19.5,5,5296.52,4960.03,163.87,3,0.2946666666666667,0.3554055603270032,1,False,1,True
CUST_0274,Regular Player,1,Bonus_Match,Match deposit bonus,2025-04-29,34,44.73,173.79333333333332,18.0,3,1678.75,1157.37,59.63,3,0.352,0.45907543083509306,0,False,4,False
CUST_0274,Regular Player,1,Cashback,Percentage of losses returned,2025-02-27,95,44.73,173.79333333333332,18.0,3,1678.75,1157.37,59.63,3,0.352,0.3840535635127487,0,False,2,False
CUST_0274,Regular Player,1,Dining_Comp,Free meal vouchers,2025-04-23,40,44.73,173.79333333333332,18.0,3,1678.75,1157.37,59.63,3,0.352,0.3578198837361033,0,False,4,False
CUST_0274,Regular Player,1,Free_Play,Free slot credits,2025-05-17,16,44.73,173.79333333333332,18.0,3,1678.75,1157.37,59.63,3,0.352,0.3018395994822131,1,True,5,False
CUST_0275,High Roller,0,Free_Play,Free slot credits,2025-04-24,39,53.58357142857143,171.69285714285712,21.0,5,11427.32,9834.06,382.93,3,0.2018571428571428,0.38234338822766156,0,False,4,False
CUST_0275,High Roller,0,Cashback,Percentage of losses returned,2025-03-15,79,53.58357142857143,171.69285714285712,21.0,5,11427.32,9834.06,382.93,3,0.2018571428571428,0.3070994660295261,0,True,3,False
CUST_0275,High Roller,0,Cashback,Percentage of losses returned,2025-05-21,12,53.58357142857143,171.69285714285712,21.0,5,11427.32,9834.06,382.93,3,0.2018571428571428,0.29373276039864654,0,False,5,False
CUST_0276,High Roller,0,VIP_Event,Exclusive event invitation,2025-03-24,70,51.053,177.743,18.9,4,8213.33,7066.1900000000005,214.45,3,0.2827,0.6776991037811763,1,False,3,False
CUST_0276,High Roller,0,Cashback,Percentage of losses returned,2025-01-17,136,51.053,177.743,18.9,4,8213.33,7066.1900000000005,214.45,3,0.2827,0.35925842721458173,0,False,1,True
CUST_0276,High Roller,0,Cashback,Percentage of losses returned,2024-12-31,153,51.053,177.743,18.9,4,8213.33,7066.1900000000005,214.45,3,0.2827,0.43375025051266564,1,False,12,True
CUST_0277,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-10,84,52.11600000000001,43.534000000000006,17.6,3,4212.71,4411.76,160.91,3,0.469,0.4962842222468445,1,False,3,False
CUST_0277,Regular Player,1,Cashback,Percentage of losses returned,2025-03-31,63,52.11600000000001,43.534000000000006,17.6,3,4212.71,4411.76,160.91,3,0.469,0.3381334208181616,0,False,3,False
CUST_0277,Regular Player,1,VIP_Event,Exclusive event invitation,2025-02-23,99,52.11600000000001,43.534000000000006,17.6,3,4212.71,4411.76,160.91,3,0.469,0.416322048466349,0,True,2,False
CUST_0277,Regular Player,1,Cashback,Percentage of losses returned,2025-05-08,25,52.11600000000001,43.534000000000006,17.6,3,4212.71,4411.76,160.91,3,0.469,0.365073044604062,0,False,5,False
CUST_0277,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-05,89,52.11600000000001,43.534000000000006,17.6,3,4212.71,4411.76,160.91,3,0.469,0.35217429172222325,1,False,3,False
CUST_0278,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-18,135,43.13285714285714,127.40142857142858,18.714285714285715,5,4912.71,4203.68,153.85,2,0.4167142857142857,0.4523949197856061,0,True,1,True
CUST_0278,Regular Player,1,Cashback,Percentage of losses returned,2025-03-20,74,43.13285714285714,127.40142857142858,18.714285714285715,5,4912.71,4203.68,153.85,2,0.4167142857142857,0.23330931505319374,0,False,3,False
CUST_0278,Regular Player,1,Cashback,Percentage of losses returned,2025-01-04,149,43.13285714285714,127.40142857142858,18.714285714285715,5,4912.71,4203.68,153.85,2,0.4167142857142857,0.2793065485803139,0,True,1,True
CUST_0278,Regular Player,1,Dining_Comp,Free meal vouchers,2025-03-09,85,43.13285714285714,127.40142857142858,18.714285714285715,5,4912.71,4203.68,153.85,2,0.4167142857142857,0.33765688094776436,0,True,3,False
CUST_0278,Regular Player,1,Cashback,Percentage of losses returned,2025-02-23,99,43.13285714285714,127.40142857142858,18.714285714285715,5,4912.71,4203.68,153.85,2,0.4167142857142857,0.3476333820120405,0,True,2,False
CUST_0279,Regular Player,1,Cashback,Percentage of losses returned,2025-03-17,77,44.09,130.08833333333334,18.33333333333333,4,3900.77,3615.78,106.43,3,0.3093333333333333,0.33883555705502527,0,False,3,False
CUST_0279,Regular Player,1,Bonus_Match,Match deposit bonus,2025-05-04,29,44.09,130.08833333333334,18.33333333333333,4,3900.77,3615.78,106.43,3,0.3093333333333333,0.38871486386240184,0,True,5,False
CUST_0279,Regular Player,1,Bonus_Match,Match deposit bonus,2025-02-23,99,44.09,130.08833333333334,18.33333333333333,4,3900.77,3615.78,106.43,3,0.3093333333333333,0.3865742732267992,0,True,2,False
CUST_0280,Regular Player,1,Dining_Comp,Free meal vouchers,2025-04-10,53,46.172,138.93800000000002,16.6,3,3329.3,2661.71,102.36,3,0.2382,0.34552800568042996,1,False,4,False
CUST_0280,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-13,20,46.172,138.93800000000002,16.6,3,3329.3,2661.71,102.36,3,0.2382,0.3203378335650734,1,False,5,False
CUST_0280,Regular Player,1,Free_Play,Free slot credits,2025-04-07,56,46.172,138.93800000000002,16.6,3,3329.3,2661.71,102.36,3,0.2382,0.2861655177196221,0,False,4,False
CUST_0281,High Roller,0,Cashback,Percentage of losses returned,2025-01-05,148,49.54571428571428,143.45,15.5,5,10537.42,9027.1,304.46,3,0.2544285714285714,0.4253266131669749,0,True,1,True
CUST_0281,High Roller,0,Free_Play,Free slot credits,2025-01-27,126,49.54571428571428,143.45,15.5,5,10537.42,9027.1,304.46,3,0.2544285714285714,0.42784964130451136,1,False,1,True
CUST_0281,High Roller,0,VIP_Event,Exclusive event invitation,2025-04-03,60,49.54571428571428,143.45,15.5,5,10537.42,9027.1,304.46,3,0.2544285714285714,0.6247953879739109,1,False,4,False
CUST_0282,Regular Player,1,Cashback,Percentage of losses returned,2025-03-30,64,49.982,135.37,10.4,3,3313.12,2864.99,83.27,2,0.2658,0.16575203905199076,0,True,3,False
CUST_0282,Regular Player,1,Cashback,Percentage of losses returned,2025-03-30,64,49.982,135.37,10.4,3,3313.12,2864.99,83.27,2,0.2658,0.3222676381131242,1,True,3,False
CUST_0282,Regular Player,1,Bonus_Match,Match deposit bonus,2025-05-18,15,49.982,135.37,10.4,3,3313.12,2864.99,83.27,2,0.2658,0.4196624112577163,1,True,5,False
CUST_0282,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-19,75,49.982,135.37,10.4,3,3313.12,2864.99,83.27,2,0.2658,0.4360340979584909,1,False,3,False
CUST_0283,Regular Player,1,Dining_Comp,Free meal vouchers,2025-02-13,109,43.8775,235.2175,13.5,2,2593.44,1652.59,57.8,2,0.21475,0.382860021038822,0,False,2,False
CUST_0283,Regular Player,1,Free_Play,Free slot credits,2024-12-20,164,43.8775,235.2175,13.5,2,2593.44,1652.59,57.8,2,0.21475,0.49667796437904743,1,False,12,True
CUST_0283,Regular Player,1,Bonus_Match,Match deposit bonus,2025-02-14,108,43.8775,235.2175,13.5,2,2593.44,1652.59,57.8,2,0.21475,0.2940114114850495,0,False,2,False
CUST_0283,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-15,138,43.8775,235.2175,13.5,2,2593.44,1652.59,57.8,2,0.21475,0.3693723335461972,0,False,1,True
CUST_0283,Regular Player,1,Free_Play,Free slot credits,2025-05-22,11,43.8775,235.2175,13.5,2,2593.44,1652.59,57.8,2,0.21475,0.41950465823824806,0,False,5,False
CUST_0284,High Roller,0,Cashback,Percentage of losses returned,2024-12-14,170,40.54571428571428,125.29285714285712,16.714285714285715,5,8279.54,7211.25,245.53,3,0.2585714285714285,0.2270077020553783,0,True,12,True
CUST_0284,High Roller,0,Dining_Comp,Free meal vouchers,2024-12-10,174,40.54571428571428,125.29285714285712,16.714285714285715,5,8279.54,7211.25,245.53,3,0.2585714285714285,0.5376008339606752,0,False,12,True
CUST_0284,High Roller,0,Dining_Comp,Free meal vouchers,2025-01-10,143,40.54571428571428,125.29285714285712,16.714285714285715,5,8279.54,7211.25,245.53,3,0.2585714285714285,0.5715408131321702,1,False,1,True
CUST_0284,High Roller,0,Bonus_Match,Match deposit bonus,2024-12-25,159,40.54571428571428,125.29285714285712,16.714285714285715,5,8279.54,7211.25,245.53,3,0.2585714285714285,0.6183814662252788,0,False,12,True
CUST_0284,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-16,137,40.54571428571428,125.29285714285712,16.714285714285715,5,8279.54,7211.25,245.53,3,0.2585714285714285,0.48071997772891883,0,False,1,True
CUST_0285,Regular Player,1,Free_Play,Free slot credits,2025-01-04,149,47.806666666666665,66.65833333333333,21.0,3,4322.69,4823.67,140.45,2,0.2966666666666667,0.3685983784030683,0,True,1,True
CUST_0285,Regular Player,1,Cashback,Percentage of losses returned,2024-12-08,176,47.806666666666665,66.65833333333333,21.0,3,4322.69,4823.67,140.45,2,0.2966666666666667,0.2013406236839681,0,True,12,True
CUST_0285,Regular Player,1,Bonus_Match,Match deposit bonus,2025-05-11,22,47.806666666666665,66.65833333333333,21.0,3,4322.69,4823.67,140.45,2,0.2966666666666667,0.4348508717629349,1,True,5,False
CUST_0285,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-23,161,47.806666666666665,66.65833333333333,21.0,3,4322.69,4823.67,140.45,2,0.2966666666666667,0.27755062513299283,1,False,12,True
CUST_0285,Regular Player,1,Cashback,Percentage of losses returned,2025-02-25,97,47.806666666666665,66.65833333333333,21.0,3,4322.69,4823.67,140.45,2,0.2966666666666667,0.311295120889807,1,False,2,False
CUST_0286,High Roller,0,VIP_Event,Exclusive event invitation,2025-04-14,49,45.5225,123.0075,14.0,5,6015.5,5694.47,211.91,3,0.28075,0.5697345814262735,1,False,4,False
CUST_0286,High Roller,0,Bonus_Match,Match deposit bonus,2025-05-17,16,45.5225,123.0075,14.0,5,6015.5,5694.47,211.91,3,0.28075,0.5462960321367557,0,True,5,False
CUST_0286,High Roller,0,Free_Play,Free slot credits,2025-03-24,70,45.5225,123.0075,14.0,5,6015.5,5694.47,211.91,3,0.28075,0.6186690466889666,1,False,3,False
CUST_0286,High Roller,0,VIP_Event,Exclusive event invitation,2025-02-16,106,45.5225,123.0075,14.0,5,6015.5,5694.47,211.91,3,0.28075,0.7210050557390071,1,True,2,False
CUST_0286,High Roller,0,Free_Play,Free slot credits,2024-12-11,173,45.5225,123.0075,14.0,5,6015.5,5694.47,211.91,3,0.28075,0.34149944001156224,0,False,12,True
CUST_0287,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-04,149,29.195000000000004,20.76,16.0,3,2674.36,2931.04,78.69,3,0.3273333333333333,0.508449216343516,0,True,1,True
CUST_0287,Regular Player,1,Bonus_Match,Match deposit bonus,2025-05-24,9,29.195000000000004,20.76,16.0,3,2674.36,2931.04,78.69,3,0.3273333333333333,0.26241049170349096,1,True,5,False
CUST_0287,Regular Player,1,VIP_Event,Exclusive event invitation,2025-05-21,12,29.195000000000004,20.76,16.0,3,2674.36,2931.04,78.69,3,0.3273333333333333,0.4101777019144768,0,False,5,False
CUST_0288,High Roller,0,Dining_Comp,Free meal vouchers,2025-06-01,1,47.27272727272727,79.96454545454546,14.272727272727272,5,7300.059999999999,7330.17,202.72,3,0.2693636363636363,0.4555022858827037,1,True,6,False
CUST_0288,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-07,146,47.27272727272727,79.96454545454546,14.272727272727272,5,7300.059999999999,7330.17,202.72,3,0.2693636363636363,0.6332463852039409,0,False,1,True
CUST_0288,High Roller,0,Cashback,Percentage of losses returned,2024-12-08,176,47.27272727272727,79.96454545454546,14.272727272727272,5,7300.059999999999,7330.17,202.72,3,0.2693636363636363,0.3124761534819008,1,True,12,True
CUST_0288,High Roller,0,Free_Play,Free slot credits,2025-05-10,23,47.27272727272727,79.96454545454546,14.272727272727272,5,7300.059999999999,7330.17,202.72,3,0.2693636363636363,0.45942801970497227,0,True,5,False
CUST_0289,Regular Player,1,Free_Play,Free slot credits,2025-05-01,32,40.534000000000006,167.884,12.4,3,2624.63,1785.22,83.8,3,0.2318,0.33442897237555363,0,False,5,False
CUST_0289,Regular Player,1,Dining_Comp,Free meal vouchers,2025-03-08,86,40.534000000000006,167.884,12.4,3,2624.63,1785.22,83.8,3,0.2318,0.2359932912167898,0,True,3,False
CUST_0289,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-24,129,40.534000000000006,167.884,12.4,3,2624.63,1785.22,83.8,3,0.2318,0.5655980049980966,1,False,1,True
CUST_0290,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-17,46,41.81,59.145,18.25,4,5007.64,5073.83,120.48,3,0.264375,0.6259126519597626,0,False,4,False
CUST_0290,Regular Player,1,Free_Play,Free slot credits,2025-04-09,54,41.81,59.145,18.25,4,5007.64,5073.83,120.48,3,0.264375,0.43683313933061335,0,False,4,False
CUST_0290,Regular Player,1,Free_Play,Free slot credits,2025-05-05,28,41.81,59.145,18.25,4,5007.64,5073.83,120.48,3,0.264375,0.43764181573160665,0,False,5,False
CUST_0291,High Roller,0,Cashback,Percentage of losses returned,2025-02-24,98,46.245000000000005,75.85214285714285,14.142857142857142,4,10241.23,10220.62,311.08,3,0.3017857142857142,0.39466757298203137,0,False,2,False
CUST_0291,High Roller,0,Cashback,Percentage of losses returned,2025-05-30,3,46.245000000000005,75.85214285714285,14.142857142857142,4,10241.23,10220.62,311.08,3,0.3017857142857142,0.3629638414884153,0,False,5,False
CUST_0291,High Roller,0,Cashback,Percentage of losses returned,2025-05-28,5,46.245000000000005,75.85214285714285,14.142857142857142,4,10241.23,10220.62,311.08,3,0.3017857142857142,0.18427516197569846,0,False,5,False
CUST_0291,High Roller,0,Cashback,Percentage of losses returned,2025-03-02,92,46.245000000000005,75.85214285714285,14.142857142857142,4,10241.23,10220.62,311.08,3,0.3017857142857142,0.29045523816145613,0,True,3,False
CUST_0291,High Roller,0,Cashback,Percentage of losses returned,2025-01-24,129,46.245000000000005,75.85214285714285,14.142857142857142,4,10241.23,10220.62,311.08,3,0.3017857142857142,0.2518600699720464,0,False,1,True
CUST_0292,Regular Player,1,Cashback,Percentage of losses returned,2025-05-08,25,38.05,53.41857142857143,16.571428571428573,3,4102.21,4167.33,123.92,3,0.2967142857142857,0.3327362504561417,0,False,5,False
CUST_0292,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-22,162,38.05,53.41857142857143,16.571428571428573,3,4102.21,4167.33,123.92,3,0.2967142857142857,0.3698352212715806,1,True,12,True
CUST_0292,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-30,3,38.05,53.41857142857143,16.571428571428573,3,4102.21,4167.33,123.92,3,0.2967142857142857,0.2401371618226744,0,False,5,False
CUST_0293,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-31,63,52.01857142857143,94.31,18.428571428571427,4,4776.98,4123.650000000001,151.29,3,0.3234285714285714,0.5169518094954044,1,False,3,False
CUST_0293,Regular Player,1,Cashback,Percentage of losses returned,2025-03-16,78,52.01857142857143,94.31,18.428571428571427,4,4776.98,4123.650000000001,151.29,3,0.3234285714285714,0.31016618422695175,1,True,3,False
CUST_0293,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-30,154,52.01857142857143,94.31,18.428571428571427,4,4776.98,4123.650000000001,151.29,3,0.3234285714285714,0.43408911749435414,1,False,12,True
CUST_0293,Regular Player,1,Free_Play,Free slot credits,2025-04-15,48,52.01857142857143,94.31,18.428571428571427,4,4776.98,4123.650000000001,151.29,3,0.3234285714285714,0.3934801199487136,1,False,4,False
CUST_0293,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-22,131,52.01857142857143,94.31,18.428571428571427,4,4776.98,4123.650000000001,151.29,3,0.3234285714285714,0.45571005176166196,1,False,1,True
CUST_0294,High Roller,0,Bonus_Match,Match deposit bonus,2025-02-24,98,49.275,167.8075,17.625,5,5916.36,4573.9,147.47,3,0.277,0.5961653322218793,1,False,2,False
CUST_0294,High Roller,0,Free_Play,Free slot credits,2025-04-22,41,49.275,167.8075,17.625,5,5916.36,4573.9,147.47,3,0.277,0.49658778664390446,1,False,4,False
CUST_0294,High Roller,0,VIP_Event,Exclusive event invitation,2025-03-24,70,49.275,167.8075,17.625,5,5916.36,4573.9,147.47,3,0.277,0.6677755435707742,0,False,3,False
CUST_0294,High Roller,0,Dining_Comp,Free meal vouchers,2025-02-10,112,49.275,167.8075,17.625,5,5916.36,4573.9,147.47,3,0.277,0.43180891882478534,0,False,2,False
CUST_0295,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-28,156,54.935833333333335,87.65500000000002,17.416666666666668,4,9291.61,8806.77,297.12,3,0.35975,0.5414361153756383,0,True,12,True
CUST_0295,High Roller,0,Dining_Comp,Free meal vouchers,2025-02-24,98,54.935833333333335,87.65500000000002,17.416666666666668,4,9291.61,8806.77,297.12,3,0.35975,0.3824822894297643,0,False,2,False
CUST_0295,High Roller,0,VIP_Event,Exclusive event invitation,2025-03-22,72,54.935833333333335,87.65500000000002,17.416666666666668,4,9291.61,8806.77,297.12,3,0.35975,0.5917472811094093,1,True,3,False
CUST_0296,High Roller,0,Bonus_Match,Match deposit bonus,2024-12-20,164,48.422222222222224,17.146666666666665,15.22222222222222,5,6377.77,7190.38,213.88,2,0.352,0.4294837033532438,1,False,12,True
CUST_0296,High Roller,0,Cashback,Percentage of losses returned,2025-04-14,49,48.422222222222224,17.146666666666665,15.22222222222222,5,6377.77,7190.38,213.88,2,0.352,0.37539340568424784,0,False,4,False
CUST_0296,High Roller,0,VIP_Event,Exclusive event invitation,2025-02-17,105,48.422222222222224,17.146666666666665,15.22222222222222,5,6377.77,7190.38,213.88,2,0.352,0.6474463309478651,1,False,2,False
CUST_0296,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-05,89,48.422222222222224,17.146666666666665,15.22222222222222,5,6377.77,7190.38,213.88,2,0.352,0.21701918585169475,0,False,3,False
CUST_0297,Regular Player,1,VIP_Event,Exclusive event invitation,2025-05-31,2,50.75833333333333,72.92833333333333,14.0,2,4957.09,5352.1,164.72,3,0.2015,0.29824380388677574,0,True,5,False
CUST_0297,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-06,178,50.75833333333333,72.92833333333333,14.0,2,4957.09,5352.1,164.72,3,0.2015,0.28844629616396983,0,False,12,True
CUST_0297,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-07,146,50.75833333333333,72.92833333333333,14.0,2,4957.09,5352.1,164.72,3,0.2015,0.2656145511772505,0,False,1,True
CUST_0297,Regular Player,1,Bonus_Match,Match deposit bonus,2025-05-03,30,50.75833333333333,72.92833333333333,14.0,2,4957.09,5352.1,164.72,3,0.2015,0.31068346821656473,0,True,5,False
CUST_0297,Regular Player,1,Cashback,Percentage of losses returned,2025-03-16,78,50.75833333333333,72.92833333333333,14.0,2,4957.09,5352.1,164.72,3,0.2015,0.24398003970076065,0,True,3,False
CUST_0298,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-17,167,65.324,221.512,14.0,4,4390.24,3667.88,162.64,3,0.3456,0.6797281592464592,1,False,12,True
CUST_0298,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-15,79,65.324,221.512,14.0,4,4390.24,3667.88,162.64,3,0.3456,0.3997445822506424,0,True,3,False
CUST_0298,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-04,149,65.324,221.512,14.0,4,4390.24,3667.88,162.64,3,0.3456,0.4536405893429497,1,True,1,True
CUST_0298,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-08,145,65.324,221.512,14.0,4,4390.24,3667.88,162.64,3,0.3456,0.48232347946423487,0,False,1,True
CUST_0298,High Roller,0,Cashback,Percentage of losses returned,2024-12-30,154,65.324,221.512,14.0,4,4390.24,3667.88,162.64,3,0.3456,0.26303481267207324,0,False,12,True
CUST_0299,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-17,167,49.66357142857142,94.74714285714286,18.571428571428573,5,10411.6,9658.43,295.42,3,0.3188571428571429,0.7147104198271695,1,False,12,True
CUST_0299,High Roller,0,Dining_Comp,Free meal vouchers,2024-12-14,170,49.66357142857142,94.74714285714286,18.571428571428573,5,10411.6,9658.43,295.42,3,0.3188571428571429,0.2715706394931127,0,True,12,True
CUST_0299,High Roller,0,Dining_Comp,Free meal vouchers,2025-05-20,13,49.66357142857142,94.74714285714286,18.571428571428573,5,10411.6,9658.43,295.42,3,0.3188571428571429,0.43075247855037274,0,False,5,False
CUST_0299,High Roller,0,VIP_Event,Exclusive event invitation,2025-02-20,102,49.66357142857142,94.74714285714286,18.571428571428573,5,10411.6,9658.43,295.42,3,0.3188571428571429,0.5419310754173288,0,False,2,False
CUST_0300,Regular Player,1,Free_Play,Free slot credits,2025-04-11,52,45.71714285714285,114.11857142857144,14.285714285714286,4,4562.22,3952.61,174.32999999999998,3,0.2985714285714285,0.3854826831651534,0,False,4,False
CUST_0300,Regular Player,1,Free_Play,Free slot credits,2025-03-11,83,45.71714285714285,114.11857142857144,14.285714285714286,4,4562.22,3952.61,174.32999999999998,3,0.2985714285714285,0.2996521214186461,0,False,3,False
CUST_0300,Regular Player,1,Free_Play,Free slot credits,2024-12-11,173,45.71714285714285,114.11857142857144,14.285714285714286,4,4562.22,3952.61,174.32999999999998,3,0.2985714285714285,0.31695231984176214,0,False,12,True
CUST_0301,High Roller,0,Cashback,Percentage of losses returned,2025-03-05,89,44.6625,140.66833333333332,17.583333333333332,4,7423.96,5859.13,228.13,3,0.3120833333333333,0.32914859202964153,0,False,3,False
CUST_0301,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-26,68,44.6625,140.66833333333332,17.583333333333332,4,7423.96,5859.13,228.13,3,0.3120833333333333,0.39710585311834906,0,False,3,False
CUST_0301,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-17,77,44.6625,140.66833333333332,17.583333333333332,4,7423.96,5859.13,228.13,3,0.3120833333333333,0.419686815192755,0,False,3,False
CUST_0301,High Roller,0,Free_Play,Free slot credits,2025-01-14,139,44.6625,140.66833333333332,17.583333333333332,4,7423.96,5859.13,228.13,3,0.3120833333333333,0.4304662221178313,0,False,1,True
CUST_0302,Regular Player,1,VIP_Event,Exclusive event invitation,2025-02-13,109,55.0,181.458,13.0,2,4302.82,3590.61,134.97,3,0.4354,0.48215997433675817,0,False,2,False
CUST_0302,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-06,147,55.0,181.458,13.0,2,4302.82,3590.61,134.97,3,0.4354,0.49836717910000944,1,False,1,True
CUST_0302,Regular Player,1,Dining_Comp,Free meal vouchers,2025-02-21,101,55.0,181.458,13.0,2,4302.82,3590.61,134.97,3,0.4354,0.34955019374743956,1,False,2,False
CUST_0302,Regular Player,1,Cashback,Percentage of losses returned,2024-12-25,159,55.0,181.458,13.0,2,4302.82,3590.61,134.97,3,0.4354,0.1657954682674588,1,False,12,True
CUST_0303,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-01,152,50.638888888888886,116.84333333333332,16.666666666666668,5,6273.1900000000005,5438.19,159.15,3,0.2307777777777777,0.5917848750709808,1,False,1,True
CUST_0303,High Roller,0,Dining_Comp,Free meal vouchers,2025-01-08,145,50.638888888888886,116.84333333333332,16.666666666666668,5,6273.1900000000005,5438.19,159.15,3,0.2307777777777777,0.3452902931504625,1,False,1,True
CUST_0303,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-11,173,50.638888888888886,116.84333333333332,16.666666666666668,5,6273.1900000000005,5438.19,159.15,3,0.2307777777777777,0.5467790696110104,0,False,12,True
