machine_id,timestamp,zone,usage_level
SLOT_012,2024-01-13 04:00:00,C,0.141
SLOT_015,2024-03-17 02:30:00,C,0.446
SLOT_019,2024-03-16 08:00:00,E,0.369
SLOT_030,2024-02-08 04:30:00,A,0.259
SLOT_001,2024-03-17 14:00:00,D,0.031
SLOT_031,2024-03-21 22:00:00,D,0.665
SLOT_007,2024-03-21 13:00:00,A,0.431
SLOT_030,2024-03-20 12:00:00,C,0.244
SLOT_044,2024-02-14 02:00:00,E,0.123
SLOT_021,2024-01-02 09:30:00,A,0.184
SLOT_018,2024-03-26 09:30:00,D,0.618
SLOT_029,2024-02-26 22:00:00,A,0.366
SLOT_022,2024-01-11 08:30:00,C,0.287
SLOT_039,2024-01-03 07:00:00,B,0.161
SLOT_010,2024-02-04 03:30:00,B,0.108
SLOT_036,2024-02-15 17:30:00,E,0.392
SLOT_043,2024-02-26 02:30:00,C,0.795
SLOT_031,2024-03-25 12:00:00,E,0.211
SLOT_026,2024-01-21 20:00:00,A,0.262
SLOT_010,2024-03-24 10:30:00,D,0.612
SLOT_010,2024-03-30 12:30:00,E,0.565
SLOT_046,2024-03-05 07:00:00,A,0.307
SLOT_025,2024-02-27 09:00:00,A,0.179
SLOT_030,2024-01-10 12:30:00,E,0.364
SLOT_035,2024-03-14 05:00:00,E,0.473
SLOT_003,2024-01-20 04:00:00,E,0.086
SLOT_035,2024-03-24 19:30:00,A,0.259
SLOT_008,2024-02-19 21:00:00,D,0.095
SLOT_005,2024-02-21 01:30:00,A,0.377
SLOT_023,2024-01-29 01:00:00,A,0.328
SLOT_029,2024-03-26 03:00:00,A,0.4
SLOT_011,2024-03-20 22:00:00,E,0.306
SLOT_045,2024-02-22 11:30:00,B,0.033
SLOT_007,2024-03-17 08:00:00,A,0.26
SLOT_024,2024-01-07 11:30:00,C,0.23
SLOT_032,2024-02-04 19:30:00,E,0.27
SLOT_042,2024-02-13 06:00:00,A,0.425
SLOT_036,2024-01-26 21:30:00,D,0.093
SLOT_006,2024-03-07 23:00:00,B,0.554
SLOT_024,2024-03-20 18:30:00,E,0.233
SLOT_049,2024-03-20 14:30:00,C,0.404
SLOT_040,2024-03-15 15:30:00,A,0.078
SLOT_041,2024-03-14 14:00:00,B,0.149
SLOT_048,2024-02-24 10:30:00,D,0.169
SLOT_039,2024-01-18 15:00:00,E,0.093
SLOT_036,2024-01-06 23:30:00,D,0.4
SLOT_022,2024-01-29 18:00:00,A,0.488
SLOT_043,2024-03-10 17:00:00,A,0.439
SLOT_004,2024-01-09 14:00:00,B,0.391
SLOT_013,2024-01-23 19:00:00,C,0.177
SLOT_024,2024-02-13 16:00:00,E,0.229
SLOT_008,2024-03-18 03:00:00,A,0.171
SLOT_037,2024-02-13 18:30:00,D,0.312
SLOT_001,2024-01-06 08:30:00,D,0.203
SLOT_035,2024-01-20 14:00:00,D,0.37
SLOT_013,2024-03-17 07:30:00,E,0.216
SLOT_035,2024-03-15 18:00:00,B,0.372
SLOT_036,2024-01-24 18:30:00,B,0.418
SLOT_021,2024-02-23 04:00:00,C,0.383
SLOT_037,2024-03-15 15:00:00,A,0.353
SLOT_023,2024-03-25 05:30:00,A,0.276
SLOT_023,2024-03-21 00:30:00,C,0.107
SLOT_029,2024-01-29 16:30:00,A,0.207
SLOT_033,2024-01-24 19:00:00,E,0.341
SLOT_016,2024-02-07 08:30:00,D,0.379
SLOT_013,2024-02-27 12:00:00,E,0.236
SLOT_008,2024-01-31 15:00:00,D,0.666
SLOT_030,2024-03-13 01:00:00,A,0.203
SLOT_037,2024-01-22 15:30:00,C,0.238
SLOT_006,2024-01-21 16:00:00,B,0.128
SLOT_020,2024-03-03 21:30:00,A,0.027
SLOT_023,2024-01-22 19:00:00,D,0.214
SLOT_022,2024-03-05 11:30:00,A,0.199
SLOT_019,2024-01-08 05:00:00,D,0.511
SLOT_038,2024-01-05 06:00:00,D,0.219
SLOT_024,2024-01-25 11:00:00,E,0.211
SLOT_007,2024-02-14 20:30:00,E,0.276
SLOT_034,2024-02-24 13:00:00,C,0.218
SLOT_033,2024-03-28 04:30:00,E,0.111
SLOT_032,2024-02-13 12:00:00,C,0.176
SLOT_050,2024-02-05 09:30:00,E,0.304
SLOT_022,2024-01-18 12:30:00,A,0.288
SLOT_031,2024-02-11 14:00:00,E,0.138
SLOT_001,2024-02-08 23:30:00,E,0.586
SLOT_031,2024-02-25 22:30:00,A,0.534
SLOT_049,2024-01-13 11:30:00,C,0.269
SLOT_021,2024-02-27 15:30:00,D,0.243
SLOT_027,2024-02-24 10:30:00,B,0.076
SLOT_044,2024-01-11 06:00:00,C,0.461
SLOT_026,2024-03-11 17:00:00,E,0.366
SLOT_049,2024-03-24 06:00:00,B,0.356
SLOT_002,2024-02-07 19:30:00,D,0.5
SLOT_018,2024-02-15 04:00:00,A,0.264
SLOT_030,2024-03-17 21:00:00,C,0.161
SLOT_047,2024-01-30 18:00:00,E,0.329
SLOT_017,2024-03-22 17:30:00,C,0.064
SLOT_028,2024-01-10 21:30:00,A,0.31
SLOT_020,2024-01-25 00:00:00,A,0.2
SLOT_015,2024-02-27 22:30:00,A,0.403
SLOT_005,2024-01-31 20:30:00,A,0.397
SLOT_018,2024-01-11 16:30:00,B,0.216
SLOT_034,2024-03-24 11:30:00,D,0.142
SLOT_016,2024-03-19 22:30:00,E,0.456
SLOT_010,2024-01-21 10:00:00,C,0.498
SLOT_022,2024-02-23 09:00:00,A,0.052
SLOT_019,2024-02-20 21:00:00,C,0.505
SLOT_007,2024-01-08 19:30:00,A,0.301
SLOT_045,2024-01-25 03:30:00,A,0.431
SLOT_014,2024-03-29 05:30:00,B,0.072
SLOT_013,2024-02-27 10:00:00,A,0.091
SLOT_013,2024-01-12 13:30:00,A,0.184
SLOT_049,2024-01-16 15:00:00,A,0.192
SLOT_011,2024-03-04 16:00:00,B,0.404
SLOT_008,2024-03-01 18:30:00,D,0.074
SLOT_037,2024-01-10 05:30:00,D,0.306
SLOT_036,2024-01-12 06:30:00,C,0.232
SLOT_036,2024-01-19 13:00:00,D,0.116
SLOT_046,2024-02-23 19:00:00,B,0.106
SLOT_016,2024-03-06 15:30:00,C,0.238
SLOT_049,2024-03-06 21:30:00,D,0.196
SLOT_021,2024-02-25 00:00:00,B,0.221
SLOT_003,2024-01-24 13:30:00,E,0.723
SLOT_046,2024-03-11 20:00:00,E,0.445
SLOT_027,2024-02-21 02:00:00,E,0.075
SLOT_005,2024-03-03 07:00:00,B,0.167
SLOT_042,2024-01-04 10:30:00,D,0.439
SLOT_036,2024-03-13 14:30:00,C,0.361
SLOT_035,2024-03-09 22:30:00,B,0.034
SLOT_049,2024-01-15 09:30:00,E,0.104
SLOT_025,2024-03-18 11:00:00,E,0.316
SLOT_008,2024-03-30 08:30:00,D,0.658
SLOT_026,2024-01-10 14:30:00,A,0.138
SLOT_046,2024-01-11 17:00:00,D,0.338
SLOT_018,2024-02-23 06:00:00,E,0.359
SLOT_006,2024-03-20 01:30:00,B,0.499
SLOT_043,2024-01-23 19:00:00,D,0.371
SLOT_016,2024-02-04 22:00:00,A,0.184
SLOT_044,2024-03-18 13:30:00,B,0.377
SLOT_040,2024-03-19 14:00:00,E,0.305
SLOT_008,2024-01-28 12:00:00,C,0.732
SLOT_017,2024-03-24 03:00:00,A,0.258
SLOT_041,2024-01-25 10:30:00,E,0.242
SLOT_025,2024-01-29 17:30:00,C,0.211
SLOT_023,2024-01-05 02:00:00,C,0.29
SLOT_047,2024-03-22 20:00:00,B,0.329
SLOT_019,2024-01-27 05:30:00,E,0.318
SLOT_019,2024-01-12 11:00:00,B,0.308
SLOT_025,2024-03-23 16:00:00,E,0.176
SLOT_010,2024-01-17 04:30:00,C,0.253
SLOT_045,2024-03-10 18:30:00,C,0.415
SLOT_009,2024-01-05 16:00:00,B,0.306
SLOT_026,2024-01-21 10:00:00,A,0.211
SLOT_008,2024-03-01 14:30:00,E,0.305
SLOT_014,2024-02-26 15:30:00,B,0.315
SLOT_016,2024-01-28 01:00:00,E,0.475
SLOT_027,2024-02-15 14:30:00,B,0.088
SLOT_006,2024-01-18 23:00:00,A,0.115
SLOT_043,2024-02-10 05:00:00,B,0.267
SLOT_041,2024-01-11 00:30:00,D,0.612
SLOT_007,2024-03-05 23:30:00,C,0.203
SLOT_049,2024-01-14 11:00:00,B,0.188
SLOT_050,2024-01-21 00:30:00,D,0.395
SLOT_003,2024-01-26 06:00:00,A,0.363
SLOT_010,2024-03-04 22:30:00,C,0.171
SLOT_032,2024-01-07 04:30:00,B,0.344
SLOT_015,2024-01-13 03:30:00,B,0.34
SLOT_047,2024-01-27 20:00:00,A,0.222
SLOT_037,2024-02-13 06:30:00,E,0.283
SLOT_026,2024-01-22 00:30:00,D,0.294
SLOT_007,2024-02-06 09:00:00,B,0.467
SLOT_028,2024-03-19 14:30:00,B,0.384
SLOT_015,2024-03-12 10:00:00,A,0.335
SLOT_048,2024-02-26 10:00:00,A,0.108
SLOT_045,2024-01-23 20:00:00,A,0.581
SLOT_029,2024-01-28 07:00:00,A,0.339
SLOT_002,2024-03-24 11:30:00,D,0.713
SLOT_046,2024-01-03 00:30:00,D,0.342
SLOT_045,2024-01-28 00:00:00,B,0.351
SLOT_032,2024-02-10 14:30:00,B,0.313
SLOT_031,2024-01-11 15:30:00,A,0.642
SLOT_034,2024-02-18 20:00:00,C,0.106
SLOT_003,2024-01-15 20:30:00,A,0.603
SLOT_038,2024-01-21 23:30:00,C,0.197
SLOT_009,2024-02-08 13:00:00,B,0.318
SLOT_005,2024-01-09 01:30:00,E,0.128
SLOT_035,2024-02-03 10:00:00,B,0.161
SLOT_010,2024-03-29 16:00:00,C,0.334
SLOT_018,2024-03-30 06:00:00,B,0.459
SLOT_042,2024-03-03 01:30:00,D,0.078
SLOT_006,2024-02-15 23:30:00,E,0.192
SLOT_018,2024-03-10 15:00:00,A,0.522
SLOT_032,2024-02-16 09:00:00,C,0.663
SLOT_039,2024-01-24 11:00:00,D,0.07
SLOT_027,2024-01-14 16:00:00,E,0.353
SLOT_036,2024-01-04 19:00:00,A,0.115
SLOT_022,2024-02-10 22:00:00,B,0.381
SLOT_048,2024-03-20 15:00:00,D,0.666
SLOT_037,2024-02-05 16:30:00,C,0.202
SLOT_048,2024-02-29 20:30:00,E,0.067
SLOT_031,2024-01-01 19:30:00,A,0.411
SLOT_002,2024-03-20 01:30:00,B,0.331
SLOT_017,2024-01-24 03:30:00,E,0.367
SLOT_002,2024-01-19 17:00:00,A,0.305
SLOT_002,2024-01-03 09:00:00,C,0.308
SLOT_026,2024-01-29 11:30:00,A,0.282
SLOT_038,2024-03-26 01:00:00,A,0.193
SLOT_049,2024-02-14 21:30:00,B,0.255
SLOT_042,2024-01-28 22:00:00,B,0.241
SLOT_047,2024-01-02 07:00:00,A,0.169
SLOT_024,2024-01-15 08:00:00,A,0.308
SLOT_044,2024-03-29 05:30:00,E,0.219
SLOT_046,2024-02-03 17:00:00,E,0.493
SLOT_026,2024-02-13 23:00:00,C,0.674
SLOT_018,2024-02-11 07:30:00,D,0.385
SLOT_017,2024-01-09 22:00:00,C,0.274
SLOT_004,2024-01-23 09:00:00,D,0.267
SLOT_018,2024-02-27 07:30:00,E,0.307
SLOT_042,2024-02-23 14:00:00,A,0.469
SLOT_026,2024-03-11 13:00:00,E,0.188
SLOT_029,2024-01-28 17:00:00,C,0.294
SLOT_033,2024-03-27 21:00:00,D,0.243
SLOT_007,2024-03-15 02:30:00,C,0.435
SLOT_042,2024-03-15 06:00:00,A,0.47
SLOT_050,2024-03-13 14:00:00,B,0.53
SLOT_032,2024-02-28 05:00:00,B,0.415
SLOT_024,2024-01-15 21:30:00,B,0.207
SLOT_020,2024-01-16 06:30:00,A,0.301
SLOT_010,2024-02-11 22:30:00,B,0.18
SLOT_031,2024-03-18 22:30:00,E,0.586
SLOT_027,2024-03-03 22:00:00,B,0.09
SLOT_028,2024-01-20 22:30:00,D,0.073
SLOT_004,2024-02-16 05:30:00,A,0.505
SLOT_010,2024-01-08 00:30:00,D,0.437
SLOT_008,2024-03-06 14:30:00,B,0.234
SLOT_019,2024-02-09 07:00:00,B,0.572
SLOT_046,2024-02-04 08:00:00,D,0.382
SLOT_045,2024-01-17 11:30:00,B,0.381
SLOT_013,2024-01-26 17:00:00,E,0.287
SLOT_027,2024-03-07 09:00:00,B,0.221
SLOT_035,2024-01-23 10:30:00,B,0.253
SLOT_023,2024-01-02 01:30:00,B,0.203
SLOT_026,2024-02-21 01:30:00,C,0.35
SLOT_025,2024-02-23 21:30:00,A,0.462
SLOT_015,2024-02-28 15:00:00,B,0.133
SLOT_041,2024-03-29 08:30:00,A,0.217
SLOT_041,2024-01-14 19:30:00,E,0.42
SLOT_034,2024-03-11 06:30:00,A,0.236
SLOT_016,2024-02-17 05:30:00,C,0.412
SLOT_027,2024-01-01 16:30:00,E,0.233
SLOT_039,2024-02-05 20:00:00,A,0.224
SLOT_024,2024-02-11 10:30:00,B,0.165
SLOT_001,2024-02-22 01:30:00,E,0.128
SLOT_049,2024-03-28 15:30:00,B,0.415
SLOT_015,2024-03-21 20:30:00,A,0.097
SLOT_009,2024-02-23 04:00:00,D,0.295
SLOT_007,2024-02-02 03:30:00,B,0.228
SLOT_041,2024-02-21 08:00:00,A,0.221
SLOT_042,2024-03-12 21:30:00,C,0.327
SLOT_049,2024-03-23 18:30:00,D,0.175
SLOT_012,2024-03-01 13:30:00,C,0.209
SLOT_041,2024-01-18 22:30:00,D,0.259
SLOT_004,2024-01-09 18:30:00,D,0.418
SLOT_005,2024-01-09 06:00:00,D,0.525
SLOT_008,2024-01-08 09:00:00,E,0.5
SLOT_006,2024-01-14 21:30:00,C,0.1
SLOT_029,2024-02-08 13:30:00,A,0.183
SLOT_019,2024-01-20 12:30:00,E,0.185
SLOT_003,2024-03-14 23:30:00,B,0.372
SLOT_010,2024-01-01 06:00:00,D,0.568
SLOT_011,2024-02-08 19:00:00,B,0.166
SLOT_017,2024-03-11 15:30:00,B,0.53
SLOT_021,2024-03-03 16:00:00,B,0.265
SLOT_022,2024-03-10 18:30:00,D,0.564
SLOT_009,2024-02-15 09:00:00,A,0.318
SLOT_035,2024-03-20 02:00:00,D,0.278
SLOT_026,2024-02-15 08:30:00,A,0.251
SLOT_014,2024-01-08 00:30:00,D,0.556
SLOT_015,2024-01-17 15:00:00,C,0.194
SLOT_022,2024-01-03 06:00:00,D,0.24
SLOT_048,2024-03-05 14:30:00,A,0.388
SLOT_039,2024-01-10 08:00:00,A,0.128
SLOT_017,2024-03-18 03:30:00,D,0.36
SLOT_001,2024-01-14 23:30:00,B,0.396
SLOT_012,2024-02-17 02:30:00,A,0.162
SLOT_035,2024-01-01 18:00:00,D,0.115
SLOT_038,2024-02-14 00:00:00,E,0.118
SLOT_015,2024-02-13 13:00:00,E,0.348
SLOT_013,2024-02-29 20:30:00,C,0.157
SLOT_024,2024-03-01 06:00:00,E,0.541
SLOT_019,2024-02-23 09:30:00,B,0.119
SLOT_045,2024-01-11 03:30:00,A,0.143
SLOT_027,2024-03-27 20:30:00,C,0.086
SLOT_023,2024-02-16 23:00:00,A,0.536
SLOT_013,2024-02-09 09:30:00,C,0.382
SLOT_035,2024-02-20 15:00:00,A,0.133
SLOT_008,2024-03-13 06:00:00,E,0.185
SLOT_029,2024-02-14 23:00:00,E,0.431
SLOT_039,2024-02-26 14:30:00,D,0.36
SLOT_034,2024-03-23 19:00:00,B,0.18
SLOT_028,2024-03-07 16:30:00,D,0.149
SLOT_014,2024-03-12 14:00:00,C,0.126
SLOT_049,2024-01-09 19:30:00,C,0.086
SLOT_020,2024-01-31 01:00:00,A,0.424
SLOT_032,2024-01-25 23:30:00,B,0.095
SLOT_012,2024-03-05 20:00:00,D,0.276
SLOT_019,2024-02-21 18:00:00,C,0.334
SLOT_023,2024-01-29 05:00:00,C,0.435
SLOT_015,2024-02-03 03:00:00,B,0.272
SLOT_015,2024-01-18 21:00:00,C,0.421
SLOT_018,2024-03-26 22:00:00,C,0.479
SLOT_033,2024-02-14 04:30:00,A,0.331
SLOT_037,2024-03-17 07:30:00,B,0.242
SLOT_006,2024-03-26 15:30:00,D,0.19
SLOT_045,2024-03-13 23:30:00,B,0.07
SLOT_033,2024-02-07 17:30:00,B,0.315
SLOT_039,2024-03-20 11:00:00,A,0.376
SLOT_008,2024-01-18 16:30:00,B,0.577
SLOT_037,2024-03-17 09:30:00,E,0.064
SLOT_049,2024-01-12 13:30:00,D,0.15
SLOT_033,2024-01-19 04:00:00,A,0.253
SLOT_037,2024-03-07 16:00:00,B,0.422
SLOT_039,2024-01-19 13:00:00,C,0.428
SLOT_030,2024-03-08 21:30:00,D,0.09
SLOT_020,2024-01-18 13:30:00,E,0.533
SLOT_025,2024-03-02 07:30:00,C,0.193
SLOT_050,2024-03-19 15:00:00,D,0.832
SLOT_007,2024-03-16 07:00:00,B,0.179
SLOT_009,2024-02-04 22:30:00,B,0.178
SLOT_021,2024-01-07 20:00:00,C,0.704
SLOT_023,2024-01-01 15:00:00,B,0.206
SLOT_016,2024-02-24 06:00:00,A,0.408
SLOT_019,2024-03-05 13:30:00,E,0.221
SLOT_044,2024-02-11 00:30:00,C,0.167
SLOT_026,2024-01-02 06:00:00,D,0.191
SLOT_016,2024-01-13 10:30:00,A,0.216
SLOT_047,2024-02-12 14:30:00,E,0.667
SLOT_011,2024-01-25 15:00:00,C,0.195
SLOT_027,2024-02-28 07:30:00,C,0.248
SLOT_036,2024-01-18 20:30:00,B,0.468
SLOT_003,2024-01-26 09:30:00,A,0.438
SLOT_017,2024-03-20 14:30:00,A,0.157
SLOT_008,2024-01-29 12:30:00,A,0.739
SLOT_035,2024-03-17 19:00:00,B,0.301
SLOT_037,2024-01-23 16:30:00,E,0.075
SLOT_013,2024-03-30 05:30:00,E,0.476
SLOT_043,2024-03-24 17:30:00,D,0.075
SLOT_004,2024-01-21 09:30:00,E,0.07
SLOT_024,2024-03-24 03:30:00,B,0.455
SLOT_017,2024-01-09 08:00:00,B,0.05
SLOT_012,2024-01-11 11:00:00,B,0.19
SLOT_015,2024-03-27 09:00:00,A,0.192
SLOT_036,2024-03-17 11:30:00,E,0.182
SLOT_016,2024-03-14 05:00:00,B,0.354
SLOT_037,2024-02-05 18:00:00,D,0.523
SLOT_032,2024-03-25 17:00:00,C,0.518
SLOT_005,2024-02-07 10:30:00,B,0.503
SLOT_047,2024-01-13 20:00:00,C,0.338
SLOT_040,2024-01-10 08:00:00,D,0.069
SLOT_026,2024-02-21 04:00:00,B,0.521
SLOT_024,2024-01-16 13:00:00,A,0.206
SLOT_048,2024-02-01 03:00:00,E,0.387
SLOT_036,2024-03-18 00:30:00,D,0.325
SLOT_034,2024-01-22 07:30:00,A,0.148
SLOT_020,2024-02-16 23:30:00,E,0.09
SLOT_041,2024-01-25 16:30:00,B,0.348
SLOT_034,2024-01-19 11:00:00,A,0.209
SLOT_014,2024-03-18 19:00:00,C,0.17
SLOT_004,2024-03-26 22:00:00,C,0.322
SLOT_019,2024-03-18 21:30:00,D,0.268
SLOT_021,2024-03-04 23:30:00,B,0.42
SLOT_005,2024-02-08 09:30:00,B,0.148
SLOT_040,2024-03-17 22:30:00,A,0.175
SLOT_028,2024-02-10 23:00:00,C,0.384
SLOT_029,2024-01-01 15:00:00,E,0.39
SLOT_001,2024-02-10 11:00:00,E,0.341
SLOT_036,2024-02-28 01:00:00,D,0.093
SLOT_044,2024-02-14 15:00:00,E,0.367
SLOT_027,2024-03-26 23:00:00,E,0.303
SLOT_045,2024-01-19 14:30:00,A,0.343
SLOT_016,2024-02-12 03:00:00,E,0.598
SLOT_014,2024-02-28 13:30:00,A,0.325
SLOT_048,2024-01-25 14:00:00,C,0.204
SLOT_023,2024-03-03 11:00:00,A,0.381
SLOT_035,2024-03-04 10:30:00,A,0.17
SLOT_036,2024-03-03 17:00:00,C,0.355
SLOT_037,2024-03-19 17:00:00,E,0.362
SLOT_035,2024-01-22 10:00:00,B,0.266
SLOT_040,2024-01-27 11:00:00,C,0.124
SLOT_013,2024-02-11 02:00:00,C,0.167
SLOT_035,2024-03-15 07:00:00,E,0.198
SLOT_028,2024-03-21 18:00:00,D,0.191
SLOT_043,2024-02-03 07:30:00,E,0.163
SLOT_003,2024-03-25 10:30:00,E,0.12
SLOT_047,2024-03-21 14:30:00,B,0.522
SLOT_033,2024-02-15 20:00:00,C,0.248
SLOT_046,2024-03-24 23:00:00,A,0.263
SLOT_038,2024-03-26 02:00:00,D,0.199
SLOT_003,2024-01-31 15:00:00,C,0.057
SLOT_008,2024-02-27 22:00:00,B,0.422
SLOT_004,2024-01-10 07:30:00,A,0.233
SLOT_009,2024-02-13 10:30:00,C,0.295
SLOT_035,2024-03-29 15:00:00,B,0.525
SLOT_038,2024-02-25 01:30:00,E,0.088
SLOT_022,2024-02-24 18:30:00,E,0.657
SLOT_027,2024-02-09 07:00:00,C,0.146
SLOT_020,2024-03-11 00:30:00,B,0.247
SLOT_042,2024-03-22 23:30:00,A,0.223
SLOT_026,2024-01-12 12:00:00,B,0.312
SLOT_037,2024-01-28 05:00:00,E,0.271
SLOT_012,2024-01-08 21:30:00,A,0.226
SLOT_001,2024-03-17 16:00:00,E,0.373
SLOT_005,2024-01-06 18:30:00,B,0.414
SLOT_038,2024-01-02 01:30:00,D,0.379
SLOT_040,2024-01-29 11:30:00,A,0.051
SLOT_009,2024-01-05 20:30:00,C,0.128
SLOT_033,2024-03-29 23:30:00,C,0.37
SLOT_018,2024-03-14 07:30:00,D,0.523
SLOT_035,2024-01-09 11:30:00,C,0.135
SLOT_005,2024-02-28 23:30:00,D,0.144
SLOT_014,2024-03-07 09:00:00,C,0.216
SLOT_020,2024-03-05 17:00:00,E,0.278
SLOT_032,2024-03-16 07:00:00,B,0.268
SLOT_047,2024-01-03 16:30:00,A,0.036
SLOT_043,2024-03-07 08:00:00,C,0.276
SLOT_032,2024-01-05 18:30:00,A,0.071
SLOT_022,2024-03-20 21:00:00,C,0.209
SLOT_018,2024-01-18 00:00:00,A,0.13
SLOT_015,2024-01-07 05:00:00,B,0.067
SLOT_049,2024-01-30 05:30:00,C,0.366
SLOT_010,2024-01-30 23:00:00,A,0.306
SLOT_013,2024-02-22 05:30:00,C,0.412
SLOT_047,2024-01-24 03:00:00,E,0.469
SLOT_018,2024-03-10 02:30:00,C,0.184
SLOT_048,2024-03-30 22:00:00,A,0.432
SLOT_037,2024-01-25 04:00:00,A,0.165
SLOT_026,2024-03-17 04:30:00,A,0.129
SLOT_003,2024-01-15 08:30:00,D,0.635
SLOT_041,2024-01-09 00:00:00,A,0.306
SLOT_013,2024-02-12 03:30:00,C,0.465
SLOT_044,2024-01-26 17:00:00,D,0.129
SLOT_049,2024-02-08 17:30:00,B,0.365
SLOT_037,2024-03-25 00:00:00,D,0.415
SLOT_003,2024-01-20 04:30:00,B,0.327
SLOT_003,2024-02-14 17:00:00,E,0.155
SLOT_037,2024-03-20 16:30:00,A,0.461
SLOT_011,2024-03-01 05:00:00,C,0.421
SLOT_006,2024-02-20 23:00:00,D,0.409
SLOT_013,2024-02-28 10:00:00,E,0.132
SLOT_014,2024-02-12 11:00:00,A,0.475
SLOT_037,2024-02-03 00:00:00,B,0.294
SLOT_035,2024-03-14 17:30:00,A,0.079
SLOT_038,2024-01-24 20:00:00,C,0.047
SLOT_040,2024-02-18 03:30:00,A,0.099
SLOT_041,2024-03-04 09:00:00,A,0.295
SLOT_033,2024-01-15 10:00:00,D,0.216
SLOT_009,2024-02-13 12:30:00,E,0.563
SLOT_028,2024-02-08 12:30:00,B,0.203
SLOT_010,2024-03-02 10:00:00,C,0.121
SLOT_048,2024-02-24 07:30:00,B,0.264
SLOT_045,2024-02-04 23:30:00,A,0.111
SLOT_014,2024-03-05 13:00:00,A,0.406
SLOT_041,2024-02-07 15:30:00,E,0.331
SLOT_049,2024-01-23 00:00:00,C,0.092
SLOT_022,2024-02-14 20:30:00,E,0.422
SLOT_001,2024-01-30 01:00:00,E,0.553
SLOT_026,2024-03-12 22:00:00,C,0.074
SLOT_047,2024-02-14 14:30:00,C,0.366
SLOT_022,2024-02-26 23:30:00,B,0.207
SLOT_038,2024-02-18 17:30:00,D,0.204
SLOT_033,2024-03-21 00:30:00,B,0.187
SLOT_002,2024-03-15 05:00:00,C,0.465
SLOT_044,2024-02-19 17:30:00,A,0.61
SLOT_049,2024-03-17 12:00:00,C,0.284
SLOT_043,2024-02-28 15:30:00,D,0.122
SLOT_043,2024-01-19 06:00:00,C,0.196
SLOT_031,2024-02-02 08:30:00,D,0.651
SLOT_017,2024-02-02 05:00:00,B,0.568
SLOT_044,2024-02-03 10:00:00,B,0.211
SLOT_006,2024-02-02 07:30:00,C,0.282
SLOT_049,2024-01-12 11:00:00,A,0.29
SLOT_025,2024-01-15 20:30:00,B,0.121
SLOT_010,2024-03-22 08:30:00,C,0.364
SLOT_029,2024-02-20 04:00:00,C,0.482
SLOT_031,2024-03-11 05:30:00,E,0.243
SLOT_021,2024-01-02 23:00:00,B,0.2
SLOT_003,2024-01-29 02:30:00,C,0.06
SLOT_023,2024-02-14 15:00:00,A,0.092
SLOT_017,2024-02-18 15:00:00,C,0.345
SLOT_022,2024-01-11 14:00:00,B,0.296
SLOT_012,2024-03-09 16:00:00,B,0.34
SLOT_012,2024-02-01 07:00:00,B,0.242
SLOT_006,2024-03-06 09:30:00,C,0.121
SLOT_031,2024-03-04 05:30:00,B,0.197
SLOT_028,2024-03-03 06:30:00,C,0.432
SLOT_047,2024-02-13 22:30:00,B,0.138
SLOT_002,2024-03-25 23:30:00,D,0.16
SLOT_011,2024-01-23 10:00:00,C,0.213
SLOT_021,2024-02-17 01:30:00,E,0.24
SLOT_017,2024-02-01 00:30:00,C,0.361
SLOT_002,2024-03-02 11:30:00,D,0.262
SLOT_023,2024-01-20 23:00:00,D,0.451
SLOT_037,2024-01-17 22:30:00,A,0.285
SLOT_031,2024-03-30 16:30:00,D,0.29
SLOT_015,2024-03-20 20:00:00,E,0.639
SLOT_005,2024-03-06 20:00:00,C,0.551
SLOT_042,2024-01-22 16:00:00,D,0.245
SLOT_008,2024-02-01 19:00:00,C,0.056
SLOT_016,2024-02-19 04:00:00,E,0.39
SLOT_014,2024-03-26 01:00:00,E,0.354
SLOT_002,2024-02-22 07:30:00,A,0.528
SLOT_033,2024-03-06 20:30:00,A,0.192
SLOT_012,2024-03-10 19:30:00,A,0.194
SLOT_037,2024-01-10 16:00:00,A,0.127
SLOT_004,2024-02-08 18:00:00,A,0.579
SLOT_035,2024-02-19 20:30:00,E,0.263
SLOT_034,2024-02-06 15:30:00,A,0.29
SLOT_015,2024-02-16 22:00:00,A,0.325
SLOT_038,2024-02-16 04:00:00,A,0.341
SLOT_021,2024-01-07 00:00:00,E,0.102
SLOT_006,2024-01-24 13:30:00,C,0.411
SLOT_047,2024-03-25 14:30:00,C,0.266
SLOT_033,2024-03-19 22:30:00,B,0.019
SLOT_002,2024-03-04 01:30:00,C,0.389
SLOT_040,2024-01-21 19:00:00,B,0.293
SLOT_003,2024-02-22 07:30:00,C,0.33
SLOT_047,2024-01-09 07:00:00,E,0.359
SLOT_045,2024-01-14 17:30:00,E,0.278
SLOT_035,2024-01-16 14:30:00,C,0.353
SLOT_007,2024-03-26 19:00:00,B,0.228
SLOT_021,2024-02-10 20:30:00,B,0.345
SLOT_005,2024-02-24 22:30:00,E,0.06
SLOT_024,2024-03-01 18:30:00,A,0.63
SLOT_047,2024-01-17 20:00:00,B,0.665
SLOT_014,2024-03-05 10:30:00,E,0.185
SLOT_007,2024-02-04 19:30:00,C,0.055
SLOT_005,2024-01-17 09:00:00,D,0.056
SLOT_011,2024-02-11 18:30:00,C,0.422
