customer_id,age,gender,nationality,game_type_diversity,avg_rtp,avg_bet,avg_win,avg_session_duration,ticket_in,ticket_out,avg_loss,jackpot_total,avg_usage_level,zone_diversity,segment,segment_name
CUST_0425,27,Female,Greece,2,93.27142857142857,56.15714285714286,53.32,20.571428571428573,5426.030000000001,5155.88,83.25571428571428,168.43,0.23157142857142857,4,1,Regular Player
CUST_0426,43,Male,Netherlands,3,88.99166666666667,40.43833333333333,37.93833333333333,18.333333333333332,4043.63,3937.34,78.63166666666666,173.97,0.29200000000000004,4,1,Regular Player
CUST_0427,40,Female,Bulgaria,3,92.08142857142856,44.76857142857143,45.925714285714285,18.571428571428573,4177.99,4180.45,40.80428571428571,123.86,0.2454285714285714,3,1,Regular Player
CUST_0428,32,Female,Germany,3,89.89857142857143,46.651428571428575,43.20714285714286,12.714285714285714,4227.27,4012.6499999999996,76.36285714285714,62.86,0.30814285714285716,4,1,Regular Player
CUST_0429,30,Female,Azerbaijan,2,92.0375,41.9025,38.7725,19.5,2376.5299999999997,2491.42,69.3425,76.02,0.31775,2,1,Regular Player
CUST_0430,50,Male,Kosovo,3,92.45500000000001,43.11071428571428,45.385714285714286,20.428571428571427,8931.95,9812.97,53.59285714285714,284.49,0.3370714285714286,5,0,High Roller
CUST_0431,23,Male,Bulgaria,3,89.12615384615384,55.65615384615384,53.55769230769231,17.76923076923077,11514.810000000001,10502.130000000001,120.88000000000001,345.2,0.28115384615384614,5,0,High Roller
CUST_0432,40,Female,Bulgaria,3,91.90333333333334,57.63866666666666,57.52133333333334,18.733333333333334,12731.16,12361.31,106.96266666666666,413.02,0.2727333333333333,4,0,High Roller
CUST_0433,38,Male,Azerbaijan,2,92.17333333333333,51.53222222222222,41.30222222222222,20.22222222222222,6372.9,5157.92,193.00666666666666,196.07,0.15411111111111112,5,1,Regular Player
CUST_0434,38,Male,Netherlands,2,91.60000000000001,59.684285714285714,67.29285714285714,17.0,6222.12,6885.9,34.49285714285714,205.2,0.34514285714285714,4,1,Regular Player
CUST_0435,37,Female,Azerbaijan,3,90.44,52.95153846153846,46.939230769230775,19.076923076923077,11433.93,10429.130000000001,117.59153846153846,386.08,0.24092307692307693,5,0,High Roller
CUST_0436,37,Female,Kosovo,3,91.1,53.75333333333333,51.008,16.933333333333334,13165.85,12372.06,140.25733333333335,404.45,0.35259999999999997,5,0,High Roller
CUST_0437,21,Male,Greece,3,94.14,52.015,41.9075,16.25,3370.66,2745.29,193.32750000000001,144.2,0.23075,3,1,Regular Player
CUST_0438,43,Male,Azerbaijan,3,89.79555555555557,43.11888888888889,36.846666666666664,16.444444444444443,6212.6,5437.29,134.9688888888889,176.4,0.2798888888888889,5,0,High Roller
CUST_0439,22,Female,Turkey,3,90.21428571428571,55.04571428571428,45.89857142857143,19.714285714285715,6063.33,4513.77,256.61285714285714,193.19,0.28214285714285714,4,0,High Roller
CUST_0440,31,Female,Germany,3,92.52666666666667,50.57555555555555,53.626666666666665,22.555555555555557,6461.32,6905.25,68.61888888888888,209.44,0.18766666666666668,4,0,High Roller
CUST_0441,39,Male,Netherlands,2,90.37,49.482000000000006,41.924,22.0,3554.17,2975.0299999999997,117.574,109.29,0.2832,3,1,Regular Player
CUST_0442,21,Male,Bulgaria,3,91.27416666666666,51.36333333333334,53.324999999999996,14.75,9955.9,10135.41,79.80416666666666,321.11,0.26158333333333333,5,0,High Roller
CUST_0443,38,Male,Netherlands,3,91.32214285714285,45.70071428571429,40.237857142857145,14.714285714285714,9428.789999999999,8368.68,116.90642857142858,311.52,0.2592857142857143,4,0,High Roller
CUST_0444,21,Male,Kosovo,2,90.2475,52.175,44.787499999999994,19.75,2598.72,1919.0,169.93,100.38,0.46925,4,1,Regular Player
CUST_0445,27,Female,Greece,3,91.755,50.727999999999994,47.598,17.6,7812.87,6589.09,136.14299999999997,227.57,0.2615,4,0,High Roller
CUST_0446,24,Female,Kosovo,3,91.28500000000001,43.326666666666675,37.443333333333335,17.666666666666668,7850.91,7128.25,126.80583333333334,176.88,0.29150000000000004,5,0,High Roller
CUST_0447,34,Female,Kosovo,3,90.88923076923076,65.78,58.849999999999994,15.538461538461538,12152.43,11074.18,200.54153846153847,316.15,0.2216923076923077,4,0,High Roller
CUST_0448,31,Male,Netherlands,3,90.22933333333334,48.482,39.29600000000001,16.533333333333335,11171.53,8685.61,170.632,339.36,0.24646666666666667,4,0,High Roller
CUST_0449,33,Male,Bulgaria,3,90.98846153846154,49.93846153846154,42.78230769230769,14.307692307692308,8825.26,7590.78,111.99923076923076,273.72,0.22492307692307692,5,0,High Roller
CUST_0450,34,Male,Greece,3,91.6175,51.37166666666667,36.82,16.666666666666668,9771.64,7066.0199999999995,273.81166666666667,304.9,0.20775,4,0,High Roller
CUST_0451,52,Female,Netherlands,3,91.39666666666668,51.51200000000001,49.34866666666667,17.0,10886.9,10170.04,111.882,274.36,0.2568666666666667,5,0,High Roller
CUST_0452,54,Male,Netherlands,3,91.58692307692307,51.39692307692307,51.559230769230766,15.461538461538462,9124.06,9571.99,93.41307692307691,265.46,0.2653846153846154,5,0,High Roller
CUST_0453,26,Male,Azerbaijan,3,92.14111111111112,57.870000000000005,46.35333333333333,16.333333333333332,8825.0,6920.0,248.0188888888889,277.65999999999997,0.4083333333333334,5,0,High Roller
CUST_0454,21,Female,Kosovo,2,93.10666666666667,63.89333333333334,43.55666666666667,16.666666666666668,3111.07,1955.0900000000001,385.33,46.59,0.37833333333333335,3,1,Regular Player
CUST_0455,28,Male,Greece,3,92.35428571428572,50.730000000000004,51.75071428571429,18.071428571428573,9681.66,10091.05,41.995,297.03,0.2677857142857143,5,0,High Roller
CUST_0456,31,Male,Turkey,3,90.75933333333334,50.66133333333333,46.952666666666666,16.6,11100.880000000001,10478.98,106.52533333333334,340.92,0.29306666666666664,5,0,High Roller
CUST_0457,38,Male,Kosovo,3,89.75999999999999,47.152857142857144,44.40714285714286,18.571428571428573,4984.14,4533.55,118.53285714285714,145.13,0.21614285714285716,3,1,Regular Player
CUST_0458,34,Male,Netherlands,3,90.4075,50.125,41.285,19.25,6422.24,5212.71,201.99374999999998,174.0,0.323125,5,0,High Roller
CUST_0459,39,Male,Netherlands,3,91.40285714285713,49.207142857142856,44.08571428571429,12.285714285714286,5133.030000000001,4829.98,112.37428571428572,167.10999999999999,0.33057142857142857,4,0,High Roller
CUST_0460,26,Female,Turkey,3,91.65222222222222,64.11444444444444,56.15222222222222,14.0,8788.56,7433.27,218.5188888888889,285.43,0.2838888888888889,5,0,High Roller
CUST_0461,21,Male,Azerbaijan,3,93.195,55.7425,67.355,24.25,2851.21,3674.41,0.0,103.78,0.22549999999999998,4,1,Regular Player
CUST_0462,31,Male,Turkey,3,90.225,51.620000000000005,43.7825,24.25,2462.63,2133.13,101.0625,55.99,0.2285,4,1,Regular Player
CUST_0463,35,Female,Kosovo,3,91.86142857142856,48.16142857142857,38.207142857142856,15.0,4783.9400000000005,3759.5699999999997,175.28714285714287,138.32,0.27685714285714286,5,0,High Roller
CUST_0464,44,Female,Kosovo,3,91.618,51.327,49.569,20.6,7365.9800000000005,7432.01,93.27799999999999,205.12,0.21589999999999998,4,0,High Roller
CUST_0465,41,Female,Netherlands,2,91.46000000000001,57.967999999999996,48.652,21.6,4475.01,3919.64,171.504,127.4,0.3168,3,1,Regular Player
CUST_0466,35,Male,Azerbaijan,3,93.00066666666666,47.577999999999996,41.266666666666666,21.133333333333333,11204.41,10231.9,142.45133333333334,367.86,0.21773333333333333,5,0,High Roller
CUST_0467,35,Female,Greece,3,91.42857142857143,62.24142857142857,61.76142857142857,18.0,6273.35,5959.57,101.83714285714284,204.67000000000002,0.4154285714285714,4,0,High Roller
CUST_0468,27,Female,Netherlands,3,92.91,46.934615384615384,37.98153846153846,15.461538461538462,9048.38,6779.86,191.2846153846154,273.77,0.33199999999999996,5,0,High Roller
CUST_0469,50,Male,Netherlands,3,90.325,46.04583333333333,43.46333333333333,16.583333333333332,9120.77,8029.599999999999,143.87583333333333,255.9,0.30616666666666664,5,0,High Roller
CUST_0470,21,Male,Azerbaijan,3,92.285,51.9525,44.89625,14.375,6282.76,5637.450000000001,130.775,181.86,0.301125,3,1,Regular Player
CUST_0471,44,Male,Germany,3,90.68571428571428,53.54142857142857,52.44571428571429,16.285714285714285,5771.32,5476.27,144.60285714285715,173.95,0.26785714285714285,4,0,High Roller
CUST_0472,33,Male,Turkey,3,90.30333333333334,56.215555555555554,45.75,21.555555555555557,7527.96,6446.35,163.36333333333334,193.7,0.33511111111111114,3,0,High Roller
CUST_0473,28,Male,Azerbaijan,3,91.2925,54.02,58.49,17.166666666666668,8997.26,9474.619999999999,59.58916666666667,196.53,0.26733333333333337,5,0,High Roller
CUST_0474,34,Female,Netherlands,3,89.16333333333334,45.87,37.20166666666667,16.333333333333332,4014.2200000000003,3519.84,132.89666666666668,139.85,0.29550000000000004,4,1,Regular Player
CUST_0475,36,Female,Turkey,3,91.26846153846154,55.103846153846156,54.70615384615385,17.384615384615383,11385.62,11670.08,76.2,365.85,0.30953846153846154,5,0,High Roller
CUST_0476,31,Male,Bulgaria,3,93.82142857142857,43.78000000000001,48.24714285714286,18.285714285714285,3715.6,4279.42,31.654285714285717,117.15,0.289,3,1,Regular Player
CUST_0477,37,Male,Netherlands,3,91.51428571428572,46.300000000000004,43.90571428571429,16.428571428571427,4650.63,4220.84,100.63428571428572,117.57,0.28557142857142853,2,1,Regular Player
CUST_0478,31,Male,Germany,3,89.815,53.5225,52.6175,14.75,2517.5,2511.89,36.2625,94.56,0.42274999999999996,4,1,Regular Player
CUST_0479,39,Male,Greece,3,90.994,50.796,48.674,14.5,8435.06,7734.18,127.86200000000001,254.47,0.337,5,0,High Roller
CUST_0480,21,Female,Greece,3,91.75333333333333,47.59888888888889,37.50666666666667,17.22222222222222,6608.39,5834.92,163.20444444444445,154.5,0.3204444444444444,4,0,High Roller
CUST_0481,34,Female,Bulgaria,2,90.92666666666666,46.45666666666667,41.4075,17.166666666666668,8089.68,7362.91,124.55666666666667,262.08,0.3385833333333333,5,0,High Roller
CUST_0482,26,Female,Netherlands,3,92.55142857142857,56.832857142857144,59.934285714285714,14.714285714285714,12090.56,12761.67,84.78357142857143,343.79,0.2555,5,0,High Roller
CUST_0483,48,Male,Germany,2,90.65599999999999,52.126,42.662,18.6,3836.85,3196.71,144.37199999999999,130.54000000000002,0.22559999999999997,4,1,Regular Player
CUST_0484,31,Male,Greece,3,90.7,43.126666666666665,30.209999999999997,17.333333333333332,1701.7,1352.47,169.54999999999998,57.64,0.20933333333333334,3,1,Regular Player
CUST_0485,41,Female,Azerbaijan,3,91.82142857142857,58.14857142857143,50.082857142857144,19.0,12949.98,10886.66,186.5842857142857,388.45,0.3142142857142857,5,0,High Roller
CUST_0486,29,Female,Netherlands,3,89.82000000000001,56.730714285714285,50.621428571428574,14.285714285714286,11429.55,10621.79,121.35714285714286,292.58,0.3260714285714286,4,0,High Roller
CUST_0487,31,Male,Turkey,3,91.19214285714285,43.167857142857144,37.660000000000004,19.285714285714285,8873.09,7728.19,138.815,285.39,0.22278571428571428,5,0,High Roller
CUST_0488,52,Male,Germany,3,91.396,56.75599999999999,58.525,16.7,8648.960000000001,9038.130000000001,61.516,312.46999999999997,0.3149,5,0,High Roller
CUST_0489,34,Male,Germany,3,90.9,57.803999999999995,42.065999999999995,17.2,3591.3199999999997,2531.21,242.26999999999998,132.92,0.213,3,1,Regular Player
CUST_0490,34,Female,Azerbaijan,3,91.8190909090909,58.79636363636364,49.22090909090909,16.363636363636363,9233.96,8004.8,172.3318181818182,208.5,0.3493636363636364,4,0,High Roller
CUST_0491,27,Male,Netherlands,2,92.6,42.836,41.484,10.2,2960.76,2767.49,69.224,103.82000000000001,0.20460000000000003,4,1,Regular Player
CUST_0492,29,Female,Kosovo,3,92.01714285714286,46.542142857142856,45.20071428571429,18.714285714285715,10255.38,10087.11,88.56357142857144,335.57,0.2951428571428571,5,0,High Roller
CUST_0493,40,Male,Azerbaijan,3,89.664,50.25,43.749,15.3,7099.57,6010.15,123.127,266.33000000000004,0.2963,4,0,High Roller
CUST_0494,42,Female,Azerbaijan,3,91.531,55.751999999999995,49.695,17.0,8517.57,8506.84,113.051,262.36,0.1908,4,0,High Roller
CUST_0495,39,Male,Kosovo,3,92.09875,50.14875000000001,45.735,16.625,6575.42,5438.030000000001,169.9725,226.37,0.32275,4,0,High Roller
CUST_0496,41,Male,Bulgaria,3,91.56166666666667,48.6775,47.0025,15.583333333333334,8201.449999999999,8028.03,55.245000000000005,215.05,0.2704166666666667,3,0,High Roller
CUST_0497,28,Male,Turkey,3,91.38307692307693,38.49692307692308,35.09923076923077,17.846153846153847,7429.96,6677.82,107.63076923076923,226.15,0.24607692307692305,5,0,High Roller
CUST_0498,30,Male,Greece,2,92.066,49.42,52.522000000000006,18.3,8344.54,8716.92,77.90299999999999,233.10000000000002,0.4008,4,0,High Roller
CUST_0499,38,Male,Greece,3,92.084,51.367999999999995,45.596999999999994,19.1,7200.4,6325.46,162.206,226.55,0.367,4,0,High Roller
CUST_0500,40,Female,Greece,3,91.42285714285715,49.23571428571428,42.675714285714285,17.785714285714285,9988.960000000001,8721.77,125.56857142857143,276.15,0.3495,5,0,High Roller
CUST_0501,38,Female,Turkey,3,91.29923076923077,52.244615384615386,44.12230769230769,16.384615384615383,11026.73,8779.55,201.68307692307692,332.21999999999997,0.28792307692307695,5,0,High Roller
CUST_0502,43,Male,Turkey,3,92.00923076923075,53.45923076923077,53.71769230769231,16.46153846153846,10634.44,10607.52,73.5723076923077,320.0,0.3161538461538462,5,0,High Roller
CUST_0503,24,Female,Turkey,3,91.05384615384615,57.18692307692307,49.32153846153846,14.692307692307692,10990.05,9612.09,181.6853846153846,365.23,0.2517692307692308,5,0,High Roller
CUST_0504,37,Male,Germany,2,93.06800000000001,45.838,46.498000000000005,20.6,3180.0,3252.55,96.078,121.34,0.333,4,1,Regular Player
CUST_0505,39,Female,Greece,2,92.08666666666666,67.62333333333333,49.083333333333336,11.666666666666666,2997.86,2146.01,283.95,110.53,0.3223333333333333,1,1,Regular Player
CUST_0506,21,Male,Kosovo,3,89.96615384615384,47.24615384615385,42.70923076923077,15.846153846153847,10072.35,9000.54,128.5953846153846,251.55,0.21938461538461537,5,0,High Roller
CUST_0507,45,Male,Bulgaria,2,90.108,53.878,55.459,15.3,7622.04,8422.4,42.437,306.2,0.329,3,1,Regular Player
CUST_0508,36,Male,Germany,3,91.53500000000001,43.22416666666666,37.12583333333333,17.333333333333332,8353.960000000001,6954.18,178.94833333333335,249.44,0.25216666666666665,4,0,High Roller
CUST_0509,35,Male,Turkey,3,91.685,42.35166666666667,32.175,14.333333333333334,3817.5299999999997,2747.16,178.39666666666668,118.48,0.32716666666666666,4,1,Regular Player
CUST_0510,35,Male,Kosovo,2,90.51,59.527499999999996,52.355000000000004,16.75,3890.2400000000002,3452.9,173.135,149.03,0.1795,3,1,Regular Player
CUST_0511,38,Male,Germany,3,92.76571428571428,52.68571428571429,44.82,21.571428571428573,5907.07,4741.12,166.56285714285715,229.64,0.33042857142857146,3,1,Regular Player
CUST_0512,35,Male,Azerbaijan,3,91.26166666666666,45.9625,39.17333333333333,16.916666666666668,8374.78,7305.58,144.74666666666667,233.67999999999998,0.34650000000000003,5,0,High Roller
CUST_0513,37,Female,Netherlands,3,92.60111111111111,46.35444444444445,43.47555555555555,17.22222222222222,6120.67,5786.79,142.82555555555555,195.92000000000002,0.4662222222222222,4,0,High Roller
CUST_0514,38,Male,Kosovo,3,92.08166666666666,46.455000000000005,40.77916666666667,17.083333333333332,8850.75,8264.11,100.11,228.05,0.28691666666666665,5,0,High Roller
CUST_0515,28,Female,Bulgaria,3,91.93545454545455,46.67090909090909,45.77909090909091,15.0,8078.49,8168.4,69.44999999999999,231.97,0.26681818181818184,5,0,High Roller
CUST_0516,37,Female,Germany,3,89.92,51.194,44.668,19.4,7500.78,7218.4,108.535,203.68,0.3053,4,0,High Roller
CUST_0517,35,Male,Bulgaria,2,93.53,49.927499999999995,40.2425,15.75,3113.17,2358.99,194.64249999999998,79.16,0.2445,2,1,Regular Player
CUST_0518,26,Female,Turkey,3,91.6723076923077,42.63,34.36230769230769,17.692307692307693,8814.130000000001,7586.07,127.88615384615385,287.18,0.33884615384615385,5,0,High Roller
CUST_0519,25,Male,Greece,3,91.74,50.278888888888886,47.86333333333333,21.444444444444443,6954.96,7069.09,48.724444444444444,191.24,0.27222222222222225,5,0,High Roller
CUST_0520,36,Female,Greece,3,90.21000000000001,36.13285714285714,34.68,16.714285714285715,4173.43,3739.3900000000003,109.01714285714286,114.34,0.24828571428571428,3,1,Regular Player
CUST_0521,44,Male,Azerbaijan,3,90.13,67.71428571428571,57.75285714285714,18.857142857142858,7595.29,6583.74,240.2242857142857,220.88,0.40471428571428575,5,0,High Roller
CUST_0522,44,Male,Netherlands,3,90.0909090909091,58.22090909090909,54.09,14.636363636363637,9301.27,8554.54,138.98181818181817,257.44,0.26327272727272727,5,0,High Roller
CUST_0523,43,Female,Kosovo,3,91.30538461538461,37.57153846153846,30.779999999999998,19.0,7113.23,6064.48,93.13307692307693,251.03,0.21876923076923077,5,0,High Roller
CUST_0524,35,Male,Kosovo,3,92.13999999999999,49.72833333333333,39.99166666666667,19.833333333333332,4999.78,4379.84,129.98499999999999,183.27,0.36633333333333334,5,0,High Roller
CUST_0525,38,Male,Turkey,3,91.03428571428572,55.037142857142854,48.985,17.785714285714285,11596.33,9980.42,164.51642857142858,380.37,0.3497142857142857,4,0,High Roller
CUST_0526,52,Female,Bulgaria,3,92.555,46.455000000000005,48.626666666666665,17.833333333333332,3923.0,4102.76,74.895,71.85,0.33316666666666667,3,1,Regular Player
CUST_0527,28,Male,Greece,3,90.87916666666666,44.744166666666665,43.807500000000005,18.916666666666668,7252.3,7322.08,83.96083333333333,248.75,0.27699999999999997,5,0,High Roller
CUST_0528,39,Female,Netherlands,2,89.96666666666665,46.13166666666667,29.50333333333333,17.333333333333332,4153.9400000000005,2492.83,276.8533333333333,132.71,0.21083333333333334,3,1,Regular Player
CUST_0529,46,Male,Azerbaijan,3,92.27875,56.20375,44.176249999999996,14.625,7025.969999999999,6051.68,211.6525,144.81,0.321,5,0,High Roller
CUST_0530,57,Male,Greece,3,92.63444444444445,42.57888888888888,36.38666666666667,14.444444444444445,5764.52,4963.72,121.5188888888889,191.82999999999998,0.3854444444444445,4,0,High Roller
CUST_0531,38,Female,Netherlands,3,90.99090909090908,54.38545454545454,48.08272727272728,13.909090909090908,9084.09,8528.88,122.96454545454547,255.78,0.298,5,0,High Roller
CUST_0532,26,Female,Turkey,3,91.52,51.385384615384616,46.42846153846154,18.307692307692307,9233.17,8182.08,126.71461538461539,260.15,0.21607692307692308,4,0,High Roller
CUST_0533,33,Male,Greece,3,92.45,52.123333333333335,49.990833333333335,15.5,8669.98,8407.69,105.93333333333334,269.24,0.34558333333333335,4,0,High Roller
CUST_0534,23,Female,Germany,3,92.42066666666666,46.868,43.51,19.266666666666666,10481.82,9410.37,97.17933333333333,303.8,0.4106666666666667,5,0,High Roller
CUST_0535,22,Male,Kosovo,3,90.20533333333333,57.33866666666667,45.6,16.066666666666666,12509.46,9689.34,221.68333333333334,379.9,0.2722,5,0,High Roller
CUST_0536,48,Male,Azerbaijan,3,92.61625000000001,52.415,45.61625,20.125,4883.88,4129.63,140.01875,117.05,0.3015,4,1,Regular Player
CUST_0537,26,Male,Kosovo,2,88.745,54.595000000000006,29.9575,10.0,3402.99,1694.6200000000001,427.0925,76.3,0.27525,4,1,Regular Player
CUST_0538,41,Male,Greece,3,90.89444444444445,60.71666666666667,54.34,16.0,8258.41,7702.9800000000005,127.02222222222223,194.84,0.3437777777777778,3,0,High Roller
CUST_0539,21,Male,Netherlands,3,91.08214285714287,45.478571428571435,45.739285714285714,12.142857142857142,9532.55,9261.5,72.41571428571429,242.14,0.2566428571428571,5,0,High Roller
CUST_0540,35,Female,Azerbaijan,3,91.51714285714286,57.76714285714286,53.38142857142857,17.714285714285715,5357.74,4624.71,139.9257142857143,155.06,0.28557142857142853,5,0,High Roller
CUST_0541,44,Male,Netherlands,3,90.59444444444445,50.647777777777776,41.98555555555556,15.333333333333334,6998.889999999999,6224.64,97.60333333333332,206.11,0.24055555555555555,4,0,High Roller
CUST_0542,37,Female,Netherlands,2,92.9325,49.947500000000005,40.42375,19.875,6195.42,5000.91,189.15125,171.19,0.33225,3,1,Regular Player
CUST_0543,26,Female,Kosovo,3,90.82111111111111,44.86,31.54888888888889,16.11111111111111,6074.85,3891.28,249.92666666666668,187.28,0.21255555555555555,4,0,High Roller
CUST_0544,21,Male,Azerbaijan,3,92.31375,34.08625,23.138749999999998,16.0,4104.64,3020.65,149.39124999999999,145.35,0.35325,4,1,Regular Player
CUST_0545,29,Female,Turkey,3,91.63785714285714,53.02357142857143,45.67142857142857,16.857142857142858,12145.41,10705.95,163.07928571428573,399.17,0.3171428571428571,5,0,High Roller
CUST_0546,47,Male,Netherlands,3,93.23333333333333,56.373333333333335,46.95777777777778,19.0,7624.51,6518.72,200.5988888888889,258.89,0.14933333333333332,5,0,High Roller
CUST_0547,21,Female,Germany,3,90.34200000000001,50.914,41.790000000000006,21.6,3813.6000000000004,3005.37,182.68400000000003,135.03,0.29460000000000003,3,1,Regular Player
CUST_0548,31,Male,Netherlands,3,90.83833333333332,41.49666666666667,38.1725,15.75,8163.75,7692.81,97.76666666666667,227.1,0.32,5,0,High Roller
CUST_0549,40,Male,Netherlands,3,91.346,46.84666666666667,40.943999999999996,17.066666666666666,10494.8,9001.06,142.0,299.01,0.28859999999999997,5,0,High Roller
CUST_0550,28,Male,Greece,2,92.22,50.70222222222222,46.84777777777778,15.222222222222221,7044.96,6541.64,136.4477777777778,179.03,0.33411111111111114,5,0,High Roller
CUST_0551,38,Female,Turkey,2,90.84333333333332,49.26666666666667,40.54,16.833333333333332,4962.16,4122.4400000000005,164.35833333333335,150.57,0.1991666666666667,4,1,Regular Player
CUST_0552,40,Male,Turkey,3,92.02733333333335,45.97866666666666,41.370666666666665,17.666666666666668,10055.18,9346.92,132.73066666666668,311.89,0.29906666666666665,5,0,High Roller
CUST_0553,47,Male,Greece,3,91.61733333333333,40.593333333333334,37.68066666666667,19.666666666666668,8904.92,7895.8,107.784,248.59,0.2522,5,0,High Roller
CUST_0554,39,Female,Germany,3,91.49,49.08833333333333,39.21666666666667,18.333333333333332,4533.78,3373.7,217.13333333333333,165.82,0.24183333333333334,3,1,Regular Player
CUST_0555,51,Female,Bulgaria,3,91.61,55.29299999999999,44.976,14.5,9114.59,7158.2699999999995,227.43,266.79,0.36829999999999996,5,0,High Roller
CUST_0556,50,Female,Kosovo,3,91.185,42.913333333333334,38.21333333333333,14.0,3417.59,3215.36,67.11166666666666,101.38,0.23883333333333334,4,1,Regular Player
CUST_0557,27,Male,Turkey,2,88.0,37.472,37.39,12.2,2711.49,3048.06,52.064,95.19,0.28559999999999997,2,1,Regular Player
CUST_0558,23,Male,Germany,3,90.49545454545455,53.32454545454545,47.708181818181814,14.545454545454545,9111.86,8416.74,86.33181818181818,256.47,0.3441818181818182,5,0,High Roller
CUST_0559,35,Male,Netherlands,3,92.05,52.181,46.78,15.9,7582.75,7321.29,130.999,236.0,0.2918,5,0,High Roller
CUST_0560,31,Male,Greece,3,90.39,47.406,49.358000000000004,20.6,3161.42,3153.06,46.275999999999996,108.06,0.2484,4,1,Regular Player
CUST_0561,49,Male,Bulgaria,3,90.8725,57.1575,49.51625,13.625,7124.83,6082.4400000000005,138.1,192.84,0.263375,5,0,High Roller
CUST_0562,45,Male,Netherlands,3,91.56071428571428,53.68285714285714,45.455,17.928571428571427,11448.96,9113.24,178.07571428571427,328.96,0.2235,5,0,High Roller
CUST_0563,45,Male,Netherlands,3,90.51222222222222,50.11666666666667,52.17111111111112,17.333333333333332,6677.18,6383.8099999999995,82.24,251.59,0.28733333333333333,4,0,High Roller
CUST_0564,53,Male,Kosovo,3,91.66133333333333,47.75533333333333,47.58866666666666,16.733333333333334,11038.89,10429.36,85.53266666666667,339.33,0.31886666666666663,5,0,High Roller
CUST_0565,36,Male,Kosovo,3,92.31400000000001,51.974000000000004,47.658,16.266666666666666,11157.25,10424.69,142.65733333333336,340.95000000000005,0.21413333333333334,5,0,High Roller
CUST_0566,47,Female,Netherlands,3,92.026,42.476,36.874,18.8,3304.28,2961.13,78.17,79.49,0.33999999999999997,4,1,Regular Player
CUST_0567,21,Female,Turkey,3,91.38799999999999,41.48266666666667,34.02733333333333,16.266666666666666,9512.34,7369.12,149.18400000000003,228.96,0.2352,5,0,High Roller
CUST_0568,21,Female,Bulgaria,3,92.71181818181819,53.10181818181818,42.907272727272726,18.818181818181817,8443.31,6846.54,155.29545454545453,307.28,0.29245454545454547,5,0,High Roller
CUST_0569,29,Male,Kosovo,3,89.94571428571429,53.940000000000005,46.00142857142857,17.142857142857142,6028.85,5508.110000000001,175.03285714285715,172.0,0.3361428571428572,4,0,High Roller
CUST_0570,40,Female,Kosovo,3,90.07333333333334,43.9,41.91,15.0,1753.3100000000002,1606.06,80.66333333333334,59.43,0.24466666666666667,2,1,Regular Player
CUST_0571,30,Male,Greece,3,91.75833333333333,42.318333333333335,35.29,14.5,3614.94,3023.3,117.95,114.37,0.2775,4,1,Regular Player
CUST_0572,32,Male,Netherlands,3,92.07666666666667,47.59166666666667,43.93,14.5,4737.0599999999995,4228.39,130.295,106.50999999999999,0.38600000000000007,5,0,High Roller
CUST_0573,38,Male,Azerbaijan,3,91.23454545454545,54.49181818181818,46.84818181818182,16.363636363636363,9775.91,8716.949999999999,154.74272727272728,306.05,0.34072727272727277,4,0,High Roller
CUST_0574,43,Female,Kosovo,3,91.69200000000001,63.92999999999999,57.444,10.4,5122.93,4713.78,155.73,106.29,0.387,4,0,High Roller
CUST_0575,29,Male,Bulgaria,3,91.72066666666666,51.839333333333336,46.06066666666666,14.933333333333334,11936.85,11108.68,144.33599999999998,371.92,0.33640000000000003,5,0,High Roller
CUST_0576,43,Male,Greece,1,90.50999999999999,70.11,57.199999999999996,10.333333333333334,2619.75,2079.83,233.83,84.39,0.18533333333333335,3,1,Regular Player
CUST_0577,40,Female,Bulgaria,3,92.34222222222222,38.89,35.794444444444444,12.11111111111111,4669.92,4081.09,100.8288888888889,97.44,0.29200000000000004,4,1,Regular Player
CUST_0578,28,Male,Germany,3,91.38000000000001,47.66555555555556,48.67333333333333,18.11111111111111,5954.68,5943.860000000001,84.38666666666667,133.81,0.25911111111111107,4,0,High Roller
CUST_0579,21,Male,Kosovo,3,91.30999999999999,41.64214285714286,39.894285714285715,17.214285714285715,8863.75,8556.36,99.28285714285714,247.75,0.3006428571428571,5,0,High Roller
CUST_0580,31,Male,Kosovo,3,90.26769230769231,58.72692307692308,45.332307692307694,16.0,11707.97,9592.12,232.36153846153846,305.03999999999996,0.2830769230769231,5,0,High Roller
CUST_0581,42,Female,Turkey,2,91.665,44.39000000000001,46.501666666666665,18.333333333333332,4067.4399999999996,3867.0699999999997,67.91833333333334,142.36,0.3498333333333334,4,1,Regular Player
CUST_0582,27,Female,Bulgaria,2,92.50999999999999,41.46,35.87,14.666666666666666,1925.42,1864.76,73.26,57.01,0.38599999999999995,3,1,Regular Player
CUST_0583,41,Male,Greece,3,91.116,48.661,46.809000000000005,20.2,6570.13,5914.030000000001,102.65,168.04000000000002,0.28290000000000004,4,0,High Roller
CUST_0584,36,Female,Netherlands,3,92.13333333333334,43.248000000000005,41.53666666666666,19.266666666666666,9872.91,8811.72,99.924,319.39,0.24006666666666668,5,0,High Roller
