machine_id,timestamp,zone,usage_level
SLOT_010,2024-02-18 22:00:00,E,0.183
SLOT_001,2024-03-29 21:30:00,E,0.614
SLOT_033,2024-02-04 19:00:00,C,0.533
SLOT_044,2024-01-25 15:00:00,C,0.154
SLOT_021,2024-03-25 17:30:00,C,0.339
SLOT_003,2024-03-06 10:30:00,B,0.321
SLOT_020,2024-01-31 07:30:00,D,0.031
SLOT_007,2024-02-10 09:30:00,E,0.077
SLOT_027,2024-01-24 06:30:00,D,0.071
SLOT_019,2024-03-16 02:00:00,D,0.052
SLOT_027,2024-02-28 20:30:00,D,0.63
SLOT_017,2024-02-27 19:00:00,C,0.182
SLOT_030,2024-03-13 11:30:00,C,0.188
SLOT_010,2024-01-20 21:30:00,A,0.088
SLOT_025,2024-03-25 06:00:00,A,0.301
SLOT_037,2024-03-29 19:30:00,A,0.432
SLOT_029,2024-03-30 05:00:00,B,0.148
SLOT_010,2024-03-09 22:30:00,A,0.465
SLOT_002,2024-01-21 13:30:00,E,0.039
SLOT_008,2024-03-26 23:00:00,A,0.149
SLOT_028,2024-03-03 06:00:00,E,0.238
SLOT_006,2024-01-16 21:30:00,A,0.487
SLOT_049,2024-01-19 12:00:00,D,0.221
SLOT_003,2024-01-19 01:30:00,C,0.258
SLOT_008,2024-01-09 17:30:00,E,0.376
SLOT_042,2024-03-29 14:00:00,D,0.174
SLOT_009,2024-01-06 05:30:00,D,0.388
SLOT_006,2024-02-27 13:00:00,A,0.404
SLOT_017,2024-02-27 17:00:00,C,0.105
SLOT_010,2024-02-03 11:30:00,A,0.171
SLOT_004,2024-01-12 10:30:00,B,0.408
SLOT_005,2024-02-01 14:00:00,D,0.099
SLOT_041,2024-03-12 07:30:00,E,0.497
SLOT_040,2024-03-26 13:30:00,A,0.151
SLOT_040,2024-01-18 11:00:00,C,0.468
SLOT_038,2024-02-02 12:30:00,C,0.205
SLOT_018,2024-02-05 23:00:00,D,0.126
SLOT_042,2024-03-19 01:30:00,A,0.076
SLOT_026,2024-03-06 17:00:00,C,0.625
SLOT_002,2024-03-08 00:00:00,A,0.137
SLOT_034,2024-01-11 02:30:00,C,0.25
SLOT_046,2024-02-29 13:00:00,A,0.262
SLOT_032,2024-03-21 08:00:00,D,0.408
SLOT_044,2024-03-04 15:00:00,E,0.216
SLOT_002,2024-01-09 12:30:00,A,0.04
SLOT_031,2024-02-12 18:30:00,D,0.184
SLOT_036,2024-01-30 03:30:00,A,0.24
SLOT_037,2024-02-07 10:30:00,A,0.562
SLOT_043,2024-01-01 16:30:00,C,0.119
SLOT_027,2024-01-07 17:00:00,C,0.061
SLOT_044,2024-01-23 14:30:00,D,0.076
SLOT_012,2024-02-28 19:00:00,A,0.089
SLOT_014,2024-02-05 01:00:00,E,0.324
SLOT_049,2024-01-09 14:30:00,B,0.128
SLOT_005,2024-01-09 06:00:00,D,0.375
SLOT_043,2024-01-15 21:30:00,B,0.162
SLOT_018,2024-02-20 21:30:00,B,0.286
SLOT_050,2024-03-05 08:00:00,B,0.141
SLOT_012,2024-03-30 12:00:00,D,0.264
SLOT_012,2024-02-06 04:00:00,A,0.712
SLOT_009,2024-03-24 19:00:00,C,0.101
SLOT_029,2024-02-08 14:30:00,C,0.516
SLOT_023,2024-03-10 04:00:00,E,0.054
SLOT_025,2024-01-26 05:30:00,B,0.171
SLOT_032,2024-03-08 15:30:00,E,0.035
SLOT_011,2024-03-21 09:00:00,A,0.367
SLOT_028,2024-02-05 12:00:00,D,0.224
SLOT_011,2024-01-13 05:30:00,E,0.114
SLOT_041,2024-03-26 13:00:00,B,0.351
SLOT_007,2024-03-17 21:00:00,B,0.313
SLOT_022,2024-01-23 03:30:00,D,0.204
SLOT_004,2024-01-29 10:30:00,B,0.442
SLOT_022,2024-03-24 05:00:00,A,0.267
SLOT_009,2024-03-28 07:00:00,E,0.324
SLOT_047,2024-02-20 12:30:00,B,0.103
SLOT_031,2024-03-30 19:00:00,C,0.293
SLOT_026,2024-02-27 02:30:00,E,0.274
SLOT_027,2024-03-26 14:30:00,D,0.367
SLOT_006,2024-01-25 21:30:00,D,0.336
SLOT_033,2024-01-13 23:00:00,B,0.231
SLOT_035,2024-03-21 03:00:00,A,0.125
SLOT_048,2024-01-01 21:00:00,C,0.175
SLOT_047,2024-02-20 16:30:00,C,0.158
SLOT_047,2024-01-30 20:00:00,C,0.26
SLOT_047,2024-01-06 17:30:00,D,0.023
SLOT_044,2024-03-17 17:30:00,B,0.268
SLOT_009,2024-01-14 03:00:00,A,0.427
SLOT_037,2024-01-28 17:30:00,E,0.183
SLOT_001,2024-02-01 12:30:00,E,0.406
SLOT_030,2024-01-04 08:30:00,A,0.098
SLOT_032,2024-03-05 13:30:00,E,0.112
SLOT_037,2024-03-18 23:00:00,D,0.312
SLOT_020,2024-03-11 16:00:00,E,0.254
SLOT_032,2024-03-24 13:30:00,A,0.324
SLOT_023,2024-03-18 17:30:00,A,0.168
SLOT_030,2024-03-09 21:00:00,D,0.172
SLOT_001,2024-01-11 00:00:00,B,0.301
SLOT_031,2024-03-26 11:30:00,B,0.47
SLOT_024,2024-03-30 13:30:00,C,0.296
SLOT_040,2024-01-04 12:30:00,B,0.404
SLOT_009,2024-03-09 04:30:00,B,0.412
SLOT_034,2024-02-21 07:30:00,D,0.342
SLOT_023,2024-01-17 10:30:00,C,0.154
SLOT_027,2024-03-04 18:30:00,C,0.305
SLOT_040,2024-01-16 13:00:00,D,0.077
SLOT_029,2024-02-29 15:30:00,B,0.504
SLOT_005,2024-03-11 10:30:00,E,0.143
SLOT_011,2024-01-15 01:30:00,B,0.172
SLOT_025,2024-03-23 11:30:00,C,0.556
SLOT_006,2024-02-08 14:30:00,D,0.127
SLOT_048,2024-03-21 12:00:00,B,0.159
SLOT_008,2024-03-15 04:00:00,A,0.097
SLOT_024,2024-02-10 12:00:00,A,0.182
SLOT_050,2024-01-11 02:00:00,E,0.215
SLOT_018,2024-03-21 22:00:00,B,0.076
SLOT_022,2024-01-15 13:00:00,E,0.118
SLOT_020,2024-02-19 06:00:00,E,0.161
SLOT_029,2024-03-03 05:30:00,C,0.092
SLOT_009,2024-01-04 23:00:00,D,0.329
SLOT_036,2024-03-11 20:30:00,E,0.161
SLOT_023,2024-03-21 23:00:00,A,0.458
SLOT_008,2024-02-15 03:30:00,C,0.022
SLOT_041,2024-03-04 11:00:00,D,0.367
SLOT_034,2024-02-20 01:30:00,B,0.095
SLOT_007,2024-02-16 23:00:00,E,0.207
SLOT_001,2024-02-21 10:00:00,C,0.451
SLOT_028,2024-01-13 12:30:00,E,0.29
SLOT_041,2024-03-28 15:00:00,B,0.534
SLOT_041,2024-01-23 17:30:00,A,0.056
SLOT_023,2024-03-18 04:00:00,B,0.361
SLOT_039,2024-03-06 17:00:00,B,0.176
SLOT_022,2024-03-21 22:30:00,A,0.24
SLOT_028,2024-03-20 09:30:00,E,0.197
SLOT_019,2024-03-01 02:00:00,B,0.294
SLOT_033,2024-02-28 01:00:00,A,0.563
SLOT_012,2024-03-30 10:00:00,A,0.204
SLOT_014,2024-01-15 02:30:00,A,0.218
SLOT_049,2024-02-01 02:00:00,D,0.17
SLOT_002,2024-02-29 03:00:00,D,0.223
SLOT_030,2024-02-09 09:00:00,E,0.204
SLOT_021,2024-02-22 15:30:00,E,0.508
SLOT_006,2024-03-17 22:00:00,B,0.487
SLOT_014,2024-02-10 17:30:00,B,0.185
SLOT_004,2024-02-05 13:00:00,C,0.611
SLOT_041,2024-01-24 20:30:00,D,0.363
SLOT_046,2024-01-06 09:30:00,C,0.342
SLOT_036,2024-02-20 04:00:00,E,0.451
SLOT_031,2024-03-19 05:30:00,B,0.283
SLOT_017,2024-02-14 08:00:00,D,0.219
SLOT_033,2024-02-05 02:30:00,E,0.112
SLOT_049,2024-03-25 00:30:00,D,0.124
SLOT_045,2024-03-08 05:00:00,B,0.625
SLOT_046,2024-03-25 02:30:00,A,0.214
SLOT_016,2024-03-19 13:30:00,B,0.56
SLOT_025,2024-02-12 11:00:00,E,0.182
SLOT_030,2024-01-30 00:00:00,E,0.221
SLOT_025,2024-01-15 19:30:00,C,0.763
SLOT_004,2024-03-01 22:00:00,E,0.207
SLOT_032,2024-03-16 11:30:00,D,0.265
SLOT_021,2024-03-18 04:00:00,C,0.132
SLOT_012,2024-01-22 04:30:00,A,0.484
SLOT_030,2024-01-15 17:30:00,E,0.023
SLOT_024,2024-01-31 23:30:00,E,0.442
SLOT_003,2024-01-09 01:30:00,D,0.213
SLOT_032,2024-02-10 09:30:00,D,0.209
SLOT_047,2024-03-28 07:00:00,A,0.522
SLOT_028,2024-02-11 04:00:00,D,0.339
SLOT_050,2024-01-02 04:30:00,A,0.101
SLOT_039,2024-03-03 03:30:00,B,0.611
SLOT_029,2024-01-25 15:30:00,B,0.505
SLOT_030,2024-01-27 08:30:00,C,0.289
SLOT_015,2024-03-18 17:30:00,E,0.34
SLOT_047,2024-02-09 15:30:00,D,0.234
SLOT_050,2024-01-12 08:30:00,A,0.233
SLOT_026,2024-02-10 05:00:00,D,0.374
SLOT_021,2024-01-28 01:00:00,C,0.637
SLOT_003,2024-02-18 12:00:00,D,0.133
SLOT_035,2024-02-27 08:30:00,B,0.064
SLOT_046,2024-03-30 09:00:00,E,0.379
SLOT_015,2024-02-04 17:30:00,C,0.254
SLOT_002,2024-02-06 05:30:00,C,0.211
SLOT_035,2024-02-18 15:30:00,C,0.084
SLOT_013,2024-03-03 15:00:00,E,0.123
SLOT_009,2024-01-13 23:30:00,A,0.1
SLOT_006,2024-03-29 19:30:00,C,0.142
SLOT_018,2024-02-11 03:00:00,B,0.561
SLOT_008,2024-01-04 03:30:00,D,0.19
SLOT_044,2024-01-18 14:00:00,D,0.092
SLOT_039,2024-01-20 02:00:00,A,0.086
SLOT_019,2024-01-05 07:30:00,C,0.371
SLOT_044,2024-02-02 21:00:00,A,0.454
SLOT_020,2024-03-18 14:30:00,A,0.253
SLOT_018,2024-01-02 02:00:00,D,0.31
SLOT_043,2024-03-21 13:00:00,D,0.338
SLOT_020,2024-03-05 04:30:00,A,0.019
SLOT_013,2024-01-22 00:00:00,D,0.335
SLOT_035,2024-02-02 05:00:00,C,0.33
SLOT_031,2024-01-25 19:00:00,A,0.169
SLOT_002,2024-01-19 00:30:00,A,0.196
SLOT_021,2024-01-19 04:00:00,A,0.27
SLOT_042,2024-01-23 16:30:00,B,0.787
SLOT_029,2024-03-15 01:00:00,A,0.227
SLOT_002,2024-01-31 18:00:00,D,0.19
SLOT_041,2024-01-07 02:30:00,C,0.173
SLOT_039,2024-02-29 05:30:00,E,0.592
SLOT_046,2024-01-05 15:00:00,A,0.426
SLOT_029,2024-02-03 12:00:00,C,0.436
SLOT_024,2024-03-18 04:30:00,D,0.491
SLOT_015,2024-03-25 02:00:00,C,0.157
SLOT_040,2024-01-11 11:30:00,A,0.45
SLOT_042,2024-01-03 06:00:00,E,0.223
SLOT_011,2024-02-10 03:00:00,E,0.225
SLOT_035,2024-01-27 03:00:00,A,0.483
SLOT_045,2024-01-11 00:00:00,E,0.457
SLOT_015,2024-03-21 18:30:00,A,0.336
SLOT_022,2024-03-13 04:00:00,E,0.355
SLOT_006,2024-02-16 13:00:00,E,0.545
SLOT_001,2024-02-02 12:30:00,E,0.347
SLOT_023,2024-03-30 13:30:00,C,0.144
SLOT_024,2024-02-14 18:00:00,C,0.219
SLOT_040,2024-01-26 18:30:00,A,0.074
SLOT_001,2024-02-08 06:00:00,E,0.075
SLOT_028,2024-03-21 02:30:00,C,0.207
SLOT_031,2024-02-27 21:30:00,C,0.332
SLOT_036,2024-02-26 19:30:00,C,0.36
SLOT_021,2024-01-11 22:30:00,D,0.366
SLOT_038,2024-02-11 00:00:00,E,0.537
SLOT_044,2024-02-04 13:00:00,D,0.268
SLOT_030,2024-01-30 16:00:00,E,0.141
SLOT_001,2024-02-26 11:00:00,B,0.143
SLOT_014,2024-02-28 06:30:00,E,0.446
SLOT_027,2024-03-26 16:00:00,B,0.441
SLOT_030,2024-03-01 19:30:00,D,0.303
SLOT_042,2024-03-15 17:00:00,A,0.091
SLOT_027,2024-02-24 03:30:00,E,0.33
SLOT_016,2024-03-05 00:00:00,B,0.322
SLOT_023,2024-03-08 19:00:00,D,0.187
SLOT_012,2024-03-07 23:00:00,D,0.275
SLOT_008,2024-01-17 01:00:00,C,0.372
SLOT_015,2024-03-09 06:00:00,E,0.13
SLOT_014,2024-02-09 17:00:00,A,0.225
SLOT_035,2024-03-25 00:00:00,E,0.207
SLOT_042,2024-03-13 20:00:00,B,0.259
SLOT_002,2024-01-21 02:00:00,A,0.016
SLOT_026,2024-03-05 00:30:00,B,0.187
SLOT_024,2024-01-16 15:00:00,A,0.422
SLOT_017,2024-01-10 09:30:00,A,0.14
SLOT_019,2024-02-06 12:00:00,E,0.327
SLOT_006,2024-03-03 04:00:00,D,0.153
SLOT_029,2024-02-10 15:30:00,C,0.2
SLOT_008,2024-03-01 11:30:00,D,0.485
SLOT_017,2024-02-08 13:00:00,B,0.105
SLOT_030,2024-03-22 09:00:00,A,0.311
SLOT_045,2024-01-13 16:00:00,D,0.038
SLOT_047,2024-03-16 01:00:00,D,0.233
SLOT_018,2024-01-30 16:00:00,D,0.492
SLOT_009,2024-03-28 12:30:00,E,0.178
SLOT_046,2024-02-04 05:30:00,C,0.528
SLOT_026,2024-03-17 19:30:00,A,0.304
SLOT_038,2024-03-07 22:30:00,B,0.482
SLOT_048,2024-03-16 19:00:00,B,0.097
SLOT_020,2024-01-09 04:30:00,E,0.307
SLOT_044,2024-01-22 12:30:00,B,0.276
SLOT_038,2024-02-05 05:30:00,A,0.113
SLOT_044,2024-03-17 09:30:00,A,0.114
SLOT_028,2024-01-24 07:30:00,C,0.44
SLOT_009,2024-02-29 10:30:00,A,0.208
SLOT_050,2024-03-25 16:30:00,C,0.176
SLOT_016,2024-01-09 17:00:00,E,0.118
SLOT_018,2024-02-10 06:00:00,C,0.034
SLOT_023,2024-01-24 03:00:00,D,0.41
SLOT_049,2024-02-11 17:00:00,A,0.034
SLOT_026,2024-02-17 11:00:00,B,0.485
SLOT_005,2024-03-10 10:00:00,E,0.117
SLOT_033,2024-03-23 04:30:00,C,0.394
SLOT_034,2024-01-06 06:30:00,B,0.383
SLOT_035,2024-01-30 08:00:00,D,0.362
SLOT_024,2024-03-04 09:00:00,C,0.126
SLOT_001,2024-02-19 19:00:00,B,0.191
SLOT_023,2024-01-07 08:30:00,A,0.141
SLOT_009,2024-02-16 13:00:00,D,0.245
SLOT_020,2024-01-05 07:00:00,A,0.123
SLOT_019,2024-03-27 16:30:00,D,0.506
SLOT_026,2024-03-11 20:30:00,A,0.426
SLOT_012,2024-03-07 19:00:00,E,0.269
SLOT_045,2024-01-05 11:30:00,C,0.14
SLOT_017,2024-01-09 22:00:00,E,0.635
SLOT_009,2024-01-30 23:00:00,A,0.51
SLOT_005,2024-02-02 18:00:00,A,0.155
SLOT_043,2024-03-27 11:30:00,C,0.051
SLOT_041,2024-03-11 06:00:00,A,0.03
SLOT_038,2024-03-04 20:00:00,E,0.248
SLOT_036,2024-01-02 04:00:00,B,0.017
SLOT_036,2024-02-06 21:00:00,C,0.175
SLOT_003,2024-01-11 23:30:00,D,0.346
SLOT_020,2024-03-19 06:00:00,C,0.19
SLOT_028,2024-03-18 23:30:00,D,0.484
SLOT_044,2024-02-04 14:00:00,D,0.377
SLOT_042,2024-01-05 16:30:00,A,0.133
SLOT_040,2024-01-01 02:30:00,D,0.542
SLOT_042,2024-03-12 04:30:00,E,0.236
SLOT_023,2024-03-27 19:30:00,D,0.184
SLOT_002,2024-01-05 12:30:00,E,0.215
SLOT_034,2024-03-14 20:00:00,C,0.199
SLOT_003,2024-02-03 23:30:00,A,0.296
SLOT_049,2024-02-07 07:00:00,A,0.311
SLOT_043,2024-01-05 22:00:00,C,0.256
SLOT_023,2024-03-17 05:30:00,B,0.291
SLOT_015,2024-03-04 00:30:00,B,0.068
SLOT_011,2024-03-16 22:30:00,A,0.396
SLOT_017,2024-03-26 06:30:00,D,0.17
SLOT_038,2024-03-15 03:30:00,C,0.28
SLOT_004,2024-03-27 13:00:00,B,0.308
SLOT_038,2024-02-14 22:00:00,A,0.577
SLOT_020,2024-01-25 08:30:00,D,0.139
SLOT_009,2024-02-01 06:00:00,C,0.399
SLOT_014,2024-01-22 14:00:00,C,0.239
SLOT_028,2024-03-04 05:00:00,C,0.188
SLOT_040,2024-01-21 09:00:00,A,0.329
SLOT_008,2024-03-23 17:00:00,E,0.387
SLOT_039,2024-01-08 10:00:00,E,0.117
SLOT_039,2024-03-01 02:00:00,E,0.345
SLOT_050,2024-02-12 04:30:00,A,0.375
SLOT_009,2024-03-04 00:00:00,B,0.132
SLOT_004,2024-01-16 12:00:00,D,0.292
SLOT_015,2024-01-09 18:30:00,C,0.326
SLOT_010,2024-02-16 21:30:00,D,0.424
SLOT_015,2024-01-24 22:00:00,B,0.161
SLOT_013,2024-01-23 23:00:00,C,0.072
SLOT_018,2024-01-23 08:00:00,C,0.311
SLOT_008,2024-01-20 18:00:00,C,0.261
SLOT_019,2024-03-14 07:00:00,B,0.094
SLOT_028,2024-02-06 18:30:00,D,0.18
SLOT_018,2024-02-21 11:00:00,B,0.017
SLOT_035,2024-01-06 05:00:00,D,0.808
SLOT_010,2024-01-25 14:00:00,B,0.262
SLOT_032,2024-01-21 02:00:00,B,0.547
SLOT_040,2024-03-24 09:30:00,A,0.101
SLOT_025,2024-02-13 23:30:00,D,0.285
SLOT_021,2024-02-28 15:30:00,E,0.422
SLOT_004,2024-03-03 05:30:00,E,0.134
SLOT_035,2024-01-06 12:30:00,E,0.495
SLOT_033,2024-02-03 12:30:00,D,0.155
SLOT_038,2024-02-20 14:30:00,B,0.196
SLOT_031,2024-01-02 12:30:00,D,0.258
SLOT_006,2024-01-02 14:00:00,A,0.145
SLOT_049,2024-01-19 04:30:00,A,0.55
SLOT_041,2024-01-04 19:00:00,C,0.357
SLOT_038,2024-01-04 20:30:00,D,0.202
SLOT_040,2024-02-20 00:30:00,B,0.428
SLOT_009,2024-01-10 23:00:00,E,0.646
SLOT_024,2024-03-22 12:30:00,D,0.289
SLOT_031,2024-01-06 21:30:00,D,0.342
SLOT_026,2024-01-05 11:00:00,B,0.448
SLOT_046,2024-02-09 01:30:00,B,0.423
SLOT_047,2024-03-22 04:00:00,C,0.065
SLOT_006,2024-02-16 23:00:00,E,0.153
SLOT_037,2024-01-24 07:30:00,B,0.498
SLOT_037,2024-01-15 07:30:00,A,0.212
SLOT_028,2024-02-26 12:30:00,B,0.275
SLOT_020,2024-03-01 10:30:00,E,0.104
SLOT_023,2024-03-17 08:30:00,A,0.398
SLOT_044,2024-03-01 15:30:00,A,0.55
SLOT_020,2024-02-22 19:30:00,B,0.235
SLOT_011,2024-02-04 13:00:00,B,0.317
SLOT_028,2024-03-03 14:30:00,B,0.223
SLOT_003,2024-03-10 20:00:00,E,0.258
SLOT_033,2024-03-14 20:30:00,A,0.36
SLOT_047,2024-01-18 09:30:00,D,0.024
SLOT_040,2024-03-14 23:30:00,B,0.597
SLOT_019,2024-02-25 20:30:00,B,0.11
SLOT_049,2024-01-24 14:00:00,B,0.335
SLOT_012,2024-03-17 19:30:00,E,0.129
SLOT_003,2024-02-29 04:00:00,E,0.395
SLOT_011,2024-02-10 17:30:00,A,0.206
SLOT_035,2024-02-14 19:30:00,E,0.245
SLOT_038,2024-03-01 14:00:00,A,0.102
SLOT_017,2024-02-09 03:00:00,D,0.318
SLOT_046,2024-01-16 22:00:00,A,0.491
SLOT_026,2024-01-26 22:00:00,A,0.526
SLOT_043,2024-02-27 13:00:00,E,0.042
SLOT_038,2024-03-08 10:00:00,B,0.321
SLOT_013,2024-03-05 02:30:00,A,0.507
SLOT_044,2024-03-12 21:30:00,E,0.211
SLOT_034,2024-02-28 06:30:00,B,0.303
SLOT_021,2024-01-25 10:30:00,C,0.129
SLOT_016,2024-01-24 14:00:00,A,0.061
SLOT_006,2024-02-24 05:30:00,E,0.295
SLOT_043,2024-03-19 05:30:00,B,0.152
SLOT_026,2024-01-06 18:00:00,D,0.43
SLOT_026,2024-02-07 02:30:00,E,0.376
SLOT_019,2024-01-12 00:00:00,E,0.232
SLOT_030,2024-02-19 09:30:00,C,0.376
SLOT_004,2024-01-24 13:30:00,D,0.482
SLOT_041,2024-01-13 17:30:00,B,0.2
SLOT_007,2024-02-28 09:30:00,A,0.26
SLOT_050,2024-01-09 07:30:00,A,0.211
SLOT_046,2024-01-10 09:00:00,A,0.125
SLOT_039,2024-03-13 19:00:00,C,0.189
SLOT_019,2024-03-27 17:00:00,D,0.357
SLOT_038,2024-02-10 01:30:00,C,0.642
SLOT_041,2024-01-03 23:30:00,C,0.18
SLOT_005,2024-01-08 13:30:00,B,0.08
SLOT_042,2024-03-06 15:00:00,B,0.167
SLOT_015,2024-02-17 16:00:00,D,0.341
SLOT_047,2024-01-29 03:30:00,A,0.249
SLOT_025,2024-03-20 04:30:00,E,0.383
SLOT_018,2024-02-09 03:30:00,A,0.448
SLOT_020,2024-03-22 03:30:00,C,0.194
SLOT_020,2024-01-31 17:00:00,A,0.124
SLOT_048,2024-03-29 21:30:00,A,0.185
SLOT_026,2024-03-07 01:30:00,D,0.369
SLOT_036,2024-03-20 22:30:00,C,0.233
SLOT_035,2024-03-26 10:30:00,A,0.075
SLOT_024,2024-02-22 11:30:00,C,0.23
SLOT_007,2024-03-05 07:30:00,D,0.036
SLOT_017,2024-02-13 02:30:00,A,0.407
SLOT_037,2024-02-05 08:00:00,D,0.316
SLOT_023,2024-03-03 22:30:00,E,0.403
SLOT_023,2024-02-04 16:30:00,A,0.457
SLOT_021,2024-01-12 08:30:00,D,0.257
SLOT_028,2024-01-11 12:30:00,B,0.375
SLOT_004,2024-02-22 10:30:00,E,0.229
SLOT_019,2024-03-22 22:00:00,E,0.275
SLOT_047,2024-03-25 20:30:00,E,0.364
SLOT_011,2024-02-17 12:30:00,C,0.289
SLOT_044,2024-01-26 01:30:00,D,0.204
SLOT_005,2024-03-12 11:30:00,A,0.266
SLOT_029,2024-01-13 08:00:00,B,0.519
SLOT_025,2024-02-06 00:00:00,A,0.389
SLOT_011,2024-03-10 05:30:00,C,0.392
SLOT_013,2024-02-24 19:30:00,C,0.311
SLOT_004,2024-02-28 04:00:00,A,0.116
SLOT_023,2024-03-27 06:30:00,B,0.145
SLOT_007,2024-02-22 03:30:00,A,0.483
SLOT_042,2024-03-01 11:00:00,B,0.181
SLOT_002,2024-01-23 10:30:00,E,0.303
SLOT_014,2024-01-26 05:30:00,D,0.259
SLOT_022,2024-02-01 18:30:00,C,0.039
SLOT_020,2024-02-12 15:00:00,B,0.233
SLOT_036,2024-02-20 18:00:00,E,0.329
SLOT_003,2024-03-13 07:30:00,C,0.22
SLOT_031,2024-03-25 04:30:00,B,0.172
SLOT_020,2024-02-10 22:00:00,C,0.468
SLOT_011,2024-01-08 06:30:00,E,0.189
SLOT_019,2024-01-12 14:00:00,D,0.257
SLOT_006,2024-02-29 02:30:00,B,0.432
SLOT_029,2024-03-02 14:30:00,B,0.279
SLOT_049,2024-02-07 08:00:00,A,0.119
SLOT_030,2024-01-11 06:00:00,E,0.127
SLOT_033,2024-02-13 07:30:00,D,0.218
SLOT_003,2024-02-29 02:00:00,D,0.439
SLOT_004,2024-02-11 02:00:00,B,0.123
SLOT_014,2024-02-16 12:00:00,A,0.052
SLOT_021,2024-02-09 13:30:00,E,0.334
SLOT_049,2024-03-05 11:00:00,B,0.555
SLOT_018,2024-01-15 17:00:00,E,0.249
SLOT_029,2024-02-18 15:00:00,B,0.207
SLOT_003,2024-01-22 11:00:00,A,0.133
SLOT_040,2024-01-09 04:00:00,B,0.159
SLOT_025,2024-02-23 03:00:00,C,0.309
SLOT_020,2024-01-11 21:30:00,B,0.293
SLOT_026,2024-03-06 16:00:00,B,0.482
SLOT_011,2024-01-11 07:30:00,C,0.135
SLOT_007,2024-02-24 11:00:00,D,0.317
SLOT_007,2024-01-10 11:00:00,B,0.2
SLOT_004,2024-01-21 00:30:00,E,0.245
SLOT_049,2024-03-08 17:00:00,A,0.251
SLOT_008,2024-02-22 05:00:00,E,0.329
SLOT_009,2024-01-01 20:30:00,D,0.568
SLOT_015,2024-01-26 01:00:00,E,0.247
SLOT_020,2024-02-14 15:30:00,B,0.574
SLOT_020,2024-02-12 00:00:00,A,0.142
SLOT_020,2024-03-17 06:30:00,B,0.301
SLOT_007,2024-02-11 19:30:00,A,0.254
SLOT_040,2024-02-10 10:30:00,B,0.112
SLOT_004,2024-03-20 09:00:00,A,0.099
SLOT_007,2024-01-27 00:00:00,B,0.103
SLOT_042,2024-03-07 15:30:00,C,0.679
SLOT_022,2024-02-15 02:00:00,A,0.283
SLOT_019,2024-03-12 21:00:00,E,0.138
SLOT_037,2024-03-09 07:00:00,B,0.48
SLOT_047,2024-01-16 21:30:00,C,0.846
SLOT_037,2024-02-19 13:00:00,A,0.537
SLOT_035,2024-03-29 18:30:00,D,0.274
SLOT_036,2024-01-26 23:00:00,C,0.373
SLOT_032,2024-02-06 04:30:00,B,0.225
SLOT_004,2024-03-29 17:00:00,E,0.345
SLOT_008,2024-03-15 15:30:00,A,0.225
SLOT_005,2024-01-17 10:30:00,C,0.102
SLOT_035,2024-01-16 11:00:00,B,0.275
SLOT_048,2024-03-29 06:30:00,D,0.226
SLOT_018,2024-01-30 05:00:00,A,0.067
SLOT_012,2024-03-08 15:30:00,E,0.412
SLOT_012,2024-03-29 23:30:00,E,0.342
SLOT_033,2024-03-01 11:30:00,A,0.061
SLOT_030,2024-03-06 09:00:00,D,0.281
SLOT_032,2024-01-22 04:00:00,A,0.113
SLOT_002,2024-03-04 07:30:00,E,0.498
SLOT_014,2024-02-01 18:00:00,E,0.477
SLOT_042,2024-03-20 14:30:00,B,0.135
SLOT_027,2024-02-18 00:00:00,B,0.197
SLOT_026,2024-01-09 10:00:00,B,0.091
SLOT_035,2024-02-05 01:30:00,D,0.079
SLOT_046,2024-03-25 07:30:00,C,0.504
SLOT_005,2024-01-04 10:00:00,C,0.064
SLOT_044,2024-03-28 12:00:00,B,0.179
SLOT_001,2024-03-10 05:00:00,B,0.139
SLOT_023,2024-01-09 20:00:00,D,0.3
SLOT_041,2024-01-09 02:00:00,E,0.114
SLOT_031,2024-02-22 05:30:00,C,0.502
SLOT_010,2024-01-09 00:00:00,E,0.552
SLOT_014,2024-01-08 10:30:00,E,0.419
SLOT_003,2024-03-13 05:30:00,D,0.584
SLOT_025,2024-03-12 16:30:00,C,0.093
SLOT_038,2024-03-21 00:00:00,A,0.078
SLOT_001,2024-02-22 03:30:00,A,0.144
SLOT_035,2024-01-21 01:30:00,A,0.264
SLOT_004,2024-02-29 08:30:00,D,0.311
SLOT_015,2024-02-06 21:30:00,E,0.074
SLOT_046,2024-01-15 20:00:00,B,0.217
SLOT_002,2024-02-23 05:00:00,A,0.108
SLOT_012,2024-03-21 19:30:00,B,0.098
SLOT_049,2024-03-18 23:00:00,B,0.454
SLOT_036,2024-03-16 02:30:00,C,0.296
SLOT_022,2024-02-05 09:30:00,C,0.514
SLOT_030,2024-01-03 01:00:00,D,0.174
SLOT_046,2024-03-29 16:30:00,D,0.239
SLOT_048,2024-01-28 23:00:00,A,0.602
SLOT_018,2024-03-20 20:00:00,D,0.137
SLOT_015,2024-03-11 13:30:00,B,0.073
SLOT_010,2024-02-20 16:00:00,C,0.118
SLOT_018,2024-02-06 11:00:00,C,0.399
SLOT_015,2024-01-12 12:00:00,E,0.191
SLOT_010,2024-01-19 11:00:00,D,0.574
SLOT_047,2024-01-11 07:30:00,A,0.451
SLOT_017,2024-03-20 04:30:00,E,0.244
